vehicle_edge,vehicle_longitude,vehicle_latitude,count
-39604719#2,7.612861,44.980268,151
35776293,7.738501,45.146393,151
39689577,7.589598,45.058574,151
80142958#8,7.570579,45.072405,151
39689577,7.588528,45.058843,151
-30250811#1,7.672092,44.979141,150
168200799,7.566571,45.053546,150
-30250811#1,7.671468,44.979559,150
51444388,7.64056,45.148823,149
51444388,7.637982,45.149199,149
51444388,7.639271,45.149011,149
51444388,7.64185,45.148635,149
51444388,7.635402,45.149572,149
51444388,7.636692,45.149386,149
30250829#0,7.677527,44.97452,148
189725141#1,7.529237,45.099121,148
26555681#0,7.737003,45.149414,148
-462296758,7.741672,45.142284,147
-462296758,7.741145,45.141511,147
43011918#2,7.583726,45.072915,147
37764922#4,7.576381,45.049398,146
37928264#2,7.57073,44.996144,146
189695107#3,7.753648,44.978456,146
37764922#4,7.577309,45.048966,146
37928264#2,7.57318,44.996589,146
37928264#2,7.567049,44.995495,146
37928264#2,7.569509,44.995911,146
452941880,7.70326,44.973342,146
452941880,7.701588,44.974999,146
452941880,7.702361,44.973684,146
37764922#4,7.578237,45.048532,146
37928264#2,7.571953,44.996371,146
37928264#2,7.568285,44.995685,146
452941880,7.701823,44.974291,146
38318591#0,7.744851,45.14672,145
182840691,7.601198,45.105492,145
38318591#0,7.743857,45.145308,145
-252268249#7,7.542659,45.118661,145
38318591#0,7.744354,45.146014,145
37928255#2,7.566463,45.005408,145
37928255#2,7.567891,45.006298,145
37928255#2,7.567149,45.005875,145
-39689575#1,7.589544,45.058408,145
536720409#3,7.618878,44.985009,144
323220870,7.565535,45.054356,144
252630653#0,7.574919,45.072759,143
388323539#3,7.758029,44.997482,142
388323539#3,7.756721,44.99425,142
388323539#3,7.75784,44.996649,142
388323539#3,7.757158,44.995034,142
218754064#6,7.696951,44.971262,142
388323539#3,7.757541,44.995833,142
81201821,7.697333,44.993898,141
94809975,7.639331,44.997236,141
94809975,7.638035,44.997522,141
38318199#0,7.757071,45.14265,140
-42944475#6,7.581384,45.079172,139
-252268249#4,7.542035,45.124282,139
304450453,7.735692,45.145432,139
186689646#0,7.667462,44.984635,139
186689646#0,7.6628,44.984498,139
186689646#0,7.66513,44.984596,139
186689646#0,7.663961,44.984588,139
186689646#0,7.666299,44.984597,139
-42944475#6,7.581211,45.078402,139
83469901#5,7.761246,45.159956,138
83469901#5,7.76241,45.159938,138
344011171#0,7.534498,45.102495,138
124258541,7.583736,45.055147,138
124258541,7.583011,45.053401,138
28247309,7.662362,44.973615,138
28247309,7.664448,44.972892,138
124258541,7.583406,45.05427,138
37983080#2,7.62376,44.98945,138
28247309,7.66345,44.973305,138
-39908107,7.561973,45.065232,137
-39908107,7.561789,45.06164,137
-39908107,7.562547,45.06439,137
-39908107,7.562063,45.062557,137
-39908107,7.562377,45.063469,137
-150101398#2,7.765288,45.136319,137
207431384,7.66917,44.977091,137
83546826,7.583847,45.049844,136
83546826,7.582733,45.0514,136
83546826,7.58329,45.050622,136
252268249#2,7.540842,45.130027,136
-408033024#2,7.740133,45.140022,136
161424593#1,7.70474,44.976625,136
161424593#1,7.704313,44.977442,136
-30250811#2,7.670603,44.979754,136
161424593#1,7.703975,44.978278,136
252268249#2,7.54149,45.128675,136
173496483#3,7.770139,45.137974,136
252268249#2,7.541166,45.129351,136
-408033024#2,7.740515,45.140581,136
78667604#3,7.549345,44.978744,135
594623250#1,7.624745,44.983985,135
78667604#3,7.5485,44.978332,135
26982206#6,7.613436,44.979408,135
78667604#3,7.547638,44.977939,135
-134543552#4,7.70451,44.989872,135
185647992#3,7.639808,44.98572,135
78667604#3,7.546718,44.977617,135
185647992#3,7.63819,44.986704,135
78667604#3,7.550157,44.979189,135
185647992#3,7.639023,44.986237,135
594623250#1,7.625592,44.983798,135
78667604#3,7.545788,44.97731,135
37983081#3,7.661115,44.974224,134
37983081#3,7.65865,44.975033,134
37983081#3,7.656258,44.975946,134
37983081#3,7.659874,44.974616,134
39497979,7.578409,45.048611,134
39497979,7.577452,45.049066,134
37983081#3,7.657442,44.975474,134
39497979,7.579318,45.048121,134
80142958#7,7.569819,45.072373,134
189724106#2,7.536266,45.142568,134
189724106#2,7.53657,45.141866,134
39604703#2,7.616172,44.974053,133
39604703#2,7.615768,44.974788,133
-134543552#1,7.706659,44.99276,133
168200798,7.571966,45.05281,132
529715275#1,7.735783,45.146212,132
135653248#0,7.670427,44.978923,132
135653248#0,7.670369,44.978129,132
-513826712,7.527094,44.996511,132
37992587#0,7.698044,44.992239,132
37992587#0,7.697951,44.991557,132
168200798,7.570763,45.052922,132
-513826712,7.527792,44.996462,132
314832638#0,7.746376,45.14067,132
135653248#0,7.670485,44.979716,132
314832638#0,7.747375,45.14116,132
168200798,7.573176,45.052744,132
529715275#1,7.73635,45.146738,132
-69883347#3,7.664401,45.158657,131
124745815#6,7.560166,45.012502,131
124745815#6,7.561446,45.012943,131
124534868,7.635055,45.155259,130
124534868,7.63265,45.158129,130
124534868,7.633431,45.157485,130
39539970#0,7.560309,44.975127,130
39539970#0,7.559766,44.974654,130
124534868,7.631856,45.158766,130
124534868,7.63475,45.156073,130
124534868,7.634123,45.156792,130
124534868,7.631068,45.159406,130
133627113#0,7.757536,45.141237,130
440001784#4,7.596329,45.097088,130
440001784#4,7.597494,45.097262,130
440001784#4,7.599852,45.097493,130
440001784#4,7.598666,45.097411,130
440001784#4,7.601036,45.097581,130
440001784#4,7.595163,45.096913,130
-594623250#1,7.626452,44.983639,130
-594623250#1,7.625604,44.983826,130
40459284,7.759272,45.146833,129
40459284,7.763039,45.148735,129
-252268249#0,7.539937,45.132439,129
40459284,7.763985,45.149207,129
40459284,7.761147,45.147792,129
40459284,7.7602,45.14732,129
40459284,7.764864,45.149739,129
40459284,7.762093,45.148263,129
-252268249#0,7.54015,45.131646,129
-26545206#0,7.716943,45.152038,128
-481455068#0,7.754958,44.990706,128
37983083#4,7.669142,44.972016,127
37983083#4,7.668052,44.972277,127
69716826,7.543883,45.117688,127
218754064#5,7.701151,44.971272,127
gneE153,7.731752,44.966656,127
gneE153,7.729344,44.967019,127
gneE153,7.734159,44.966294,127
-45061254,7.738361,45.146407,127
218754064#5,7.699895,44.971308,127
gneE153,7.72814,44.9672,127
218754064#5,7.698639,44.971297,127
80142938#2,7.582619,45.046683,127
gneE153,7.726936,44.967381,127
80142938#2,7.583566,45.046245,127
gneE153,7.730548,44.966838,127
gneE153,7.732955,44.966475,127
-45061254,7.737623,45.146953,127
-45061254,7.736739,45.146709,127
40706640,7.554372,45.015583,126
40706640,7.554856,45.014767,126
161424599#0,7.712916,44.977061,125
161424599#0,7.71509,44.977063,125
27834963#1,7.581079,45.076482,125
161424599#0,7.711942,44.97673,125
28247310,7.665093,44.971353,125
28247307,7.669522,44.975205,125
28247310,7.666278,44.971467,125
161424599#0,7.714002,44.97707,125
28247310,7.664542,44.972099,125
424270453#1,7.582312,45.073183,125
424270453#1,7.581531,45.073729,125
-38580049#0,7.555632,45.00606,124
173146687#1,7.537032,45.140873,124
173146687#1,7.537369,45.140358,124
-38580049#0,7.556675,45.005793,124
252268249#1,7.540475,45.130832,124
-497505360,7.52508,44.996437,124
252268249#1,7.540166,45.131513,124
-331346241,7.718331,44.990122,124
495275391#0,7.666243,44.993192,123
-37928264#7,7.591512,44.996699,123
495275391#0,7.665313,44.991517,123
-37928264#7,7.590252,44.996832,123
58887502#2,7.621294,44.985253,123
495275391#0,7.666075,44.992279,123
149817693,7.646994,44.98285,122
38318480#2,7.758942,45.147314,122
149817693,7.647212,44.982037,122
252268249#0,7.53983,45.133248,122
38318480#2,7.756972,45.146374,122
38318480#2,7.759921,45.147789,122
149817693,7.646558,44.984475,122
38318480#2,7.76188,45.14874,122
149817693,7.646776,44.983662,122
-38099033#0,7.664458,44.990794,122
38318480#2,7.7609,45.148265,122
24204928#2,7.727077,44.970158,122
38318480#2,7.757963,45.146838,122
38318480#2,7.755913,45.145999,122
38318480#2,7.754873,45.1456,122
252268249#0,7.539897,45.132434,122
258982361#2,7.696299,44.989667,121
534436946,7.773293,45.139987,121
133620555#3,7.766108,45.137028,121
81187731,7.666031,44.992034,121
-146490977#0,7.72839,45.032752,121
-146490977#0,7.729408,45.032961,121
36073719#6,7.573989,45.069883,121
-146490977#0,7.727439,45.032382,121
-401434729#0,7.747357,45.03103,120
37975073,7.568441,45.053335,120
-94809904#0,7.635098,44.998125,120
37975073,7.567428,45.053673,120
37975073,7.566454,45.054066,120
37975073,7.565486,45.054466,120
81834010,7.58129,45.077542,120
-43011918#2,7.583685,45.072913,120
573533382#1,7.560764,45.07199,120
-94809904#0,7.634201,44.998326,120
-401434729#0,7.748204,45.030501,120
-401434729#0,7.746958,45.032173,120
132521075,7.666289,44.992532,120
-401434729#0,7.746498,45.031543,120
112609608#1,7.757588,45.142318,120
-401434729#0,7.74922,45.030151,120
51445072#1,7.620391,45.152453,119
177630105#1,7.772285,45.138778,119
80142958#0,7.563483,45.0721,119
-37928264#8,7.593861,44.996453,119
-37928264#8,7.595035,44.99633,119
-83490477#4,7.657496,44.987866,119
51445072#1,7.619247,45.152974,119
-83490477#4,7.656248,44.988039,119
-37928264#8,7.592686,44.996576,119
118592353,7.728504,44.969341,118
79941734#6,7.563187,45.072254,118
39537943#5,7.575668,45.069176,118
-237336092#5,7.534901,45.10266,118
-132521044,7.661337,44.98818,118
-43692915,7.767797,45.139483,117
-252268249#1,7.540514,45.130841,117
-252268249#1,7.540822,45.130161,117
37975287#3,7.553461,45.059912,117
37975287#3,7.552471,45.060348,117
-94978756#2,7.662706,44.99106,117
37975287#3,7.551487,45.06079,117
-159972747#1,7.713088,44.993312,117
-159972747#1,7.712295,44.993664,117
51443835#1,7.634582,45.151702,116
37975076,7.568745,45.052994,116
51443835#1,7.634722,45.15259,116
498190465#0,7.553703,45.005263,116
498190465#0,7.553295,45.004268,116
51443835#1,7.634431,45.150815,116
51443835#1,7.634997,45.154366,116
51443835#1,7.63486,45.153478,116
-148319535,7.559123,44.974175,115
472789072,7.736177,45.146847,115
536720409#0,7.613633,44.980021,115
-148319535,7.558155,44.974789,115
-148319535,7.557204,44.975417,115
536720409#0,7.614019,44.980536,115
-26563623,7.68337,45.159345,114
-26563623,7.68525,45.158319,114
-26563623,7.680221,45.160624,114
-26563623,7.68232,45.159771,114
-26563623,7.679197,45.161079,114
-26563623,7.686321,45.158036,114
-26563623,7.684425,45.158926,114
-26563623,7.678224,45.161588,114
-26563623,7.67486,45.162347,114
-26563623,7.68127,45.160197,114
24031392#2,7.572874,45.071476,114
38318158#0,7.74775,45.144023,114
-130009217#1,7.586477,45.053248,114
-130009217#1,7.586532,45.054019,114
38318158#0,7.743972,45.144611,114
38318158#0,7.745232,45.144415,114
38318158#0,7.746493,45.144224,114
-38321497,7.628347,44.993659,113
211478993#0,7.575737,45.072628,113
459580672#2,7.750871,44.980256,113
24031392#1,7.572783,45.072383,113
83524143#1,7.597658,44.996034,113
113549356#0,7.75764,45.142327,112
40706641,7.553503,45.017103,112
-133627094#3,7.758333,45.140593,112
268372558#2,7.592449,45.10747,112
40706641,7.553937,45.016344,112
268372558#2,7.59343,45.107917,112
268372558#2,7.591488,45.107001,112
80142958#5,7.568595,45.07232,112
-133627094#3,7.757529,45.141068,112
167637342#1,7.574044,45.050641,112
252268249#4,7.54162,45.125392,112
167637342#1,7.575068,45.050172,112
167637342#1,7.573022,45.051113,112
79941734#3,7.566718,45.072402,112
167637342#1,7.576094,45.049704,112
38318591#4,7.748625,45.152179,111
-165763722#1,7.739227,45.146265,111
177631128,7.773868,45.139526,111
38318591#4,7.749019,45.152765,111
39497960#6,7.584893,45.067118,111
452937367,7.703921,44.989246,111
26533040#0,7.711308,45.152179,111
26533040#0,7.712488,45.15201,111
133620555#6,7.76182,45.134538,111
133620555#6,7.762651,45.13501,111
529632515#0,7.616284,45.154296,110
529632515#0,7.617252,45.153865,110
-237336092#0,7.539097,45.10321,110
133627094#2,7.759565,45.139876,110
38318118,7.742947,45.144018,110
37983084#2,7.627199,44.994627,109
133620555#4,7.764151,45.135918,109
38960557,7.522788,44.97397,109
-189651262#4,7.678844,44.976242,109
38960557,7.522033,44.973455,109
133620555#4,7.764924,45.136348,109
39497960#7,7.584731,45.066145,109
37983084#2,7.626532,44.995354,109
-83490477#8,7.660931,44.987738,109
96621471#3,7.582622,45.029036,109
38960557,7.523671,44.974374,109
38960557,7.52139,44.972863,109
-189651262#4,7.677592,44.975226,109
-189651262#4,7.678019,44.975817,109
-36493533#3,7.707919,44.994041,108
38318203,7.756739,45.143252,108
15215737#4,7.700763,44.976802,108
-124718279,7.611223,45.119659,107
556748515,7.539735,45.13434,107
-124718279,7.61272,45.12222,107
-124718279,7.611722,45.120513,107
-124718279,7.612221,45.121367,107
-81921624#1,7.663746,45.152588,107
556748515,7.539667,45.135148,107
-124718279,7.610288,45.117938,107
39652163,7.579026,45.046644,107
-38318591#1,7.747038,45.150036,107
26533040#1,7.709948,45.152374,107
39652163,7.578623,45.045868,107
-124718279,7.610725,45.118806,107
-38318591#1,7.747594,45.15086,107
-134872990#4,7.587381,45.059755,107
-38318591#1,7.746471,45.149215,107
-38318591#1,7.748151,45.151684,107
-134872990#4,7.587654,45.061246,107
-38318591#1,7.745896,45.148398,107
-134872990#4,7.587517,45.0605,107
39242881#4,7.58248,45.048145,106
-22979705#1,7.534902,45.152578,106
-22979705#1,7.534571,45.154408,106
133393990,7.574573,45.079023,106
39242881#4,7.581897,45.047473,106
39242881#4,7.583066,45.048815,106
173496483#0,7.768823,45.137335,106
-22979705#1,7.534736,45.153493,106
70541317#1,7.53507,45.145607,105
124745815#5,7.563225,45.013555,105
472045806#0,7.737038,45.148795,105
70541317#1,7.535101,45.146364,105
124745815#5,7.562418,45.013277,105
133620533,7.768522,45.136333,105
-58487123#3,7.566335,45.072514,105
70541317#1,7.535131,45.147121,105
-37928264#2,7.571928,44.996456,104
-134543547,7.709698,44.99477,104
-39497971#9,7.585469,45.057913,104
36493533#1,7.708414,44.994662,104
189725141#0,7.530081,45.099218,104
-37928264#2,7.570705,44.996229,104
-36493533#1,7.708146,44.994304,104
594133123#0,7.750239,44.980666,104
-37928264#2,7.574386,44.996879,104
-151905764,7.662916,45.154525,104
-331346208#0,7.723161,44.989017,104
-497505363,7.52868,44.996399,104
-37928264#2,7.569483,44.995996,104
-37928264#2,7.573155,44.996673,104
-37928264#2,7.56826,44.995769,104
-331346208#0,7.724424,44.98848,104
526856747#1,7.58143,45.011661,103
38580051,7.555377,45.006165,103
472045807,7.73692,45.148715,103
-42586523,7.582112,45.074744,103
-42586523,7.583281,45.074482,103
133620555#2,7.766485,45.138031,103
37992354#2,7.702486,44.987863,103
526856746,7.579278,45.010825,103
526856746,7.578336,45.010452,103
498190467#2,7.554811,45.007903,103
-42343186#6,7.537455,45.053815,103
-42343186#6,7.539882,45.053033,103
284828292#0,7.663692,45.151554,103
53756591#1,7.539572,45.136152,103
-42343186#6,7.538632,45.05338,103
-42343186#6,7.541131,45.052686,103
24238668#0.26,7.610405,45.117669,102
83469901#6,7.75752,45.159205,102
-408033024#0,7.738702,45.137926,102
83469901#6,7.759889,45.159972,102
83469901#6,7.758667,45.159656,102
-408033024#0,7.73911,45.138526,102
-438534311#1,7.560932,45.058821,102
-438534311#1,7.560671,45.058036,102
594133123#1,7.749767,44.980966,102
81187728,7.669224,44.984536,102
81187728,7.670538,44.984538,102
-438534311#1,7.561193,45.059605,102
-438534311#1,7.560403,45.057253,102
-344011171#0,7.533635,45.101774,102
22957307,7.526449,45.097753,101
81187713#2,7.65862,44.984922,101
81187713#2,7.659114,44.985433,101
133620555#0,7.767237,45.138642,100
-69883347#2,7.663252,45.157944,100
124718279,7.611683,45.120522,99
124718279,7.613181,45.123085,99
124718279,7.611184,45.119667,99
124718279,7.610685,45.118813,99
124718279,7.612182,45.121376,99
-159649630#1,7.620411,45.158608,99
-159649630#1,7.620799,45.159556,99
25797614#6,7.552674,44.980024,99
-96621471#2,7.582808,45.028968,99
124718279,7.612682,45.122231,99
210665548,7.734972,45.145978,98
82888041#4,7.759891,45.003163,98
39689575#1,7.588768,45.057473,98
-37928264#4,7.579331,44.997342,98
82888041#4,7.759835,45.004823,98
131745670#1,7.765471,45.139088,98
-50408370#0,7.580172,45.028931,98
82888041#4,7.759804,45.002331,98
-37928264#4,7.580413,44.997493,98
-37928264#4,7.581495,44.997644,98
237336092#0,7.540195,45.103282,98
-37928264#4,7.578248,44.997194,98
82888041#4,7.75996,45.003995,98
37985919#6,7.688432,44.992026,97
-51445023#2,7.624978,45.145863,97
-51445023#2,7.624654,45.146596,97
-147559782#1,7.575328,45.017747,97
-51445023#2,7.623764,45.147998,97
37985919#6,7.692741,44.990381,97
-147559782#1,7.574228,45.017367,97
-51445023#2,7.623309,45.148696,97
149817722#0,7.645574,44.977057,97
37985919#6,7.687352,44.992433,97
331346241,7.71906,44.990675,97
37985919#6,7.689511,44.991617,97
37985919#6,7.691666,44.990795,97
-440001784#4,7.597498,45.097233,97
-440001784#4,7.595165,45.096884,97
-440001784#4,7.596331,45.097059,97
-440001784#4,7.598671,45.097383,97
-440001784#4,7.599857,45.097464,97
252630653#2,7.574033,45.072722,97
37983084#1,7.628307,44.993389,97
-147559782#1,7.576428,45.018127,97
-51445023#2,7.624209,45.147297,97
37983084#1,7.627834,44.99392,97
37928264#0,7.56387,44.995144,97
37928264#0,7.562876,44.995092,97
37928264#0,7.564858,44.995235,97
37985919#6,7.69059,44.991208,97
252268249#5,7.542132,45.123427,96
83469901#3,7.764141,45.159917,96
252268249#5,7.54202,45.124147,96
30250811#0,7.672795,44.977831,96
83469901#3,7.766272,45.160446,96
115606995#1,7.629572,44.994932,96
115606995#1,7.630592,44.996546,96
115606995#1,7.63015,44.995718,96
38318379#1,7.718298,44.990242,96
83469901#3,7.765294,45.15999,96
-22957308#0,7.530221,45.09996,96
83469901#3,7.76742,45.160559,96
189651262#3,7.678887,44.979306,95
189651262#3,7.678828,44.978515,95
189651262#3,7.679102,44.977745,95
189651262#3,7.679299,44.980047,95
189651262#3,7.679356,44.980838,95
177630105#0,7.771636,45.1384,94
39497980#1,7.581536,45.047013,94
39497980#1,7.582454,45.046586,94
23680655#3,7.565959,45.077722,94
43381381#5,7.760279,45.141816,94
39497980#1,7.583372,45.046159,94
476365232,7.756637,45.138146,94
37983084#0,7.629496,44.992416,93
37983084#0,7.631924,44.99063,93
37983084#0,7.635332,44.988371,93
-26982189,7.606235,44.992377,93
28210549,7.698971,44.985268,93
37983084#0,7.632776,44.990065,93
37983084#0,7.634481,44.988936,93
37983084#0,7.633629,44.989501,93
133739959#1,7.767047,45.133158,93
37983084#0,7.6311,44.991214,93
-26982189,7.605774,44.993221,93
37983084#0,7.630298,44.991815,93
133739959#1,7.767528,45.132365,93
45067595#0,7.749588,45.031182,92
27648662,7.707674,44.970612,92
45067595#0,7.748575,45.031567,92
-81921624#0,7.663753,45.152228,92
45067595#0,7.750678,45.03107,92
49964616#4,7.560923,44.995473,92
45067595#0,7.747902,45.032206,92
27648662,7.708772,44.970391,92
49964616#4,7.559705,44.995945,92
59179611#3,7.655527,44.980279,91
59179611#3,7.655512,44.979534,91
172346048,7.760499,44.974224,91
26925479#5,7.581029,45.076856,91
59179611#3,7.65583,44.981003,91
-81187709#1,7.666329,44.992528,91
514722731,7.562038,45.004447,91
-37981514,7.627939,44.993275,91
-301638366,7.699481,44.991352,91
80142954#19,7.556803,45.071829,91
-513826724,7.55566,45.012835,91
37992040,7.700293,44.985469,91
-301638366,7.698766,44.990948,91
514722731,7.563464,45.004282,91
22956484#2,7.541141,45.100656,90
22956484#2,7.542594,45.100593,90
132533783#4,7.671439,44.993177,90
45847601,7.737618,45.147642,90
534657045,7.556372,45.070618,90
59179618#9,7.643566,44.977392,89
49964616#0,7.55608,44.997256,89
59179618#9,7.644505,44.977192,89
129302652,7.57185,45.016633,89
134543552#0,7.707787,44.993944,89
-38318088,7.738486,45.146428,89
36493533#0,7.7088,44.995073,89
49964616#0,7.555137,44.997593,89
53756591#0,7.539078,45.137169,89
80142936#0,7.576479,45.050708,88
146490977#2,7.72923,45.033725,88
146490977#2,7.730035,45.034398,88
146490977#2,7.73057,45.035153,88
134872990#4,7.587421,45.059751,88
-569603214#1,7.556939,45.013765,88
134872990#4,7.587558,45.060497,88
134872990#4,7.587285,45.059006,88
594646041,7.619689,44.986106,88
-69883347#1,7.663215,45.156917,88
-292026456,7.644605,45.151637,88
80142936#0,7.577015,45.052376,88
37983089,7.670097,44.975675,88
80142936#0,7.576747,45.051542,88
-377107116#0,7.554321,45.143971,88
-377107116#0,7.556607,45.143795,88
-377107116#0,7.553175,45.143977,88
-292026456,7.644302,45.153287,88
-292026456,7.644543,45.152471,88
-292026456,7.644719,45.150805,88
-377107116#0,7.555464,45.143883,88
30250843,7.670234,44.971754,87
408033024#1,7.739236,45.138513,87
30250843,7.671419,44.971465,87
149967830,7.542861,45.118296,87
-38099033#2,7.663043,44.989864,87
38580047#0,7.554115,45.006417,87
-38099033#2,7.662238,44.989096,87
-82889388#0,7.746364,45.015247,86
134543552#2,7.706454,44.992681,86
-82889388#0,7.748135,45.013355,86
-82889388#0,7.747131,45.014652,86
-82889388#0,7.745473,45.015729,86
304450304#0,7.735106,45.145582,86
-82889388#0,7.747539,45.013966,86
-157169276,7.691238,45.139901,86
135653290,7.65543,44.974924,85
454389431#2,7.579184,45.071419,85
135653290,7.65489,44.974253,85
24206094#0,7.709461,44.975413,85
42109227#0,7.581574,44.997514,85
24206094#0,7.710699,44.975423,85
189695107#1,7.755652,44.977169,85
279394242#3,7.582662,45.072925,85
159972747#1,7.711481,44.993992,85
159972747#1,7.712274,44.99364,85
42109227#0,7.581065,44.996617,85
135653290,7.654366,44.973576,85
279394243#1,7.580298,45.072982,84
-39908103#2,7.56167,45.066956,84
-39908103#2,7.561309,45.066278,84
372519148#6,7.751027,45.01546,84
372519148#6,7.751647,45.014596,84
23037129#0,7.530353,45.113304,84
498190467#1,7.555445,45.009434,84
23037129#0,7.529288,45.112895,84
498190467#1,7.555171,45.008775,84
37992646,7.702634,44.989544,84
58487110#0,7.572287,45.07844,84
37992646,7.703314,44.989205,84
30250780,7.673081,44.977186,83
-139297967,7.546618,44.982883,83
-115606995#1,7.628925,44.994173,83
-115606995#1,7.630186,44.995706,83
-115606995#1,7.629607,44.994918,83
-27998537#3,7.548282,45.08532,83
124745815#2,7.565406,45.014323,83
-139297967,7.534701,44.989575,83
-115606995#1,7.63063,44.996535,83
-139297967,7.54772,44.982431,83
-139297967,7.538296,44.987015,83
-139297967,7.537399,44.987657,83
-139297967,7.545519,44.98334,83
-139297967,7.539215,44.986391,83
-139297967,7.536502,44.988298,83
-139297967,7.540204,44.985823,83
-139297967,7.533798,44.990213,83
-139297967,7.535604,44.988938,83
124745815#2,7.566611,45.014747,83
-139297967,7.544423,44.983799,83
-139297967,7.541257,44.985315,83
37930086,7.559142,45.005167,83
37930086,7.559981,45.004952,83
-139297967,7.54231,44.984807,83
-139297967,7.543363,44.984299,83
582236891#0,7.721965,44.96817,82
582236891#0,7.720919,44.968328,82
123556595#0,7.535169,45.156755,82
-45847599,7.73764,45.147666,82
39497980#0,7.580726,45.047336,82
39497980#0,7.579933,45.047432,82
-23721624#0,7.595656,45.108923,82
28210550,7.701873,44.984625,82
28210550,7.701491,44.985319,82
123556595#0,7.536649,45.156864,82
28210550,7.7006,44.985568,82
111995432#2,7.577046,45.067022,82
51444387,7.635361,45.149612,82
111995432#2,7.577724,45.066406,82
452941891,7.728472,44.968614,82
-83490477#7,7.660027,44.987726,82
23721622#0,7.595273,45.108824,81
111760304#0,7.57808,45.066311,81
-131745675,7.768246,45.138958,81
135639989#1,7.720492,44.990124,81
251653188#1,7.736925,45.149306,81
-38318379#1,7.718607,44.990875,81
237336092#4,7.537136,45.103324,80
59179611#0,7.656589,44.977891,80
59179611#0,7.656447,44.97618,80
-369923764#0,7.712794,45.160911,80
594306211#5,7.60707,44.996051,80
526856747#0,7.580224,45.0112,80
59179611#0,7.656765,44.977025,80
37992038,7.698269,44.985287,80
51445025#4,7.622988,45.15153,80
24031390#2,7.57271,45.07367,80
-124745815#6,7.560183,45.012476,80
147559781#0,7.580025,45.019417,80
-124745815#6,7.558903,45.012035,80
39849344#2,7.556515,44.985664,79
82888041#1,7.759577,45.001284,79
39849344#2,7.557875,44.987075,79
39849344#2,7.555922,44.984917,79
23721624#0,7.59543,45.10876,79
147559782#0,7.578661,45.018938,79
168200795,7.566618,45.054264,79
24206094#1,7.71212,44.975408,79
37975287#1,7.55999,45.057067,79
82888041#1,7.759388,45.000585,79
39849344#2,7.557114,44.986409,79
82888041#1,7.759109,44.999901,79
-552832176#0,7.535323,45.096618,79
-22957308#1,7.530238,45.100291,79
-497428938,7.516237,44.992554,79
-552832176#0,7.535862,45.09593,79
37981519,7.626069,44.991514,78
-22957309#1,7.539108,45.094414,78
582236891#1,7.724541,44.967783,78
-22957309#1,7.538177,45.09478,78
582236891#1,7.725743,44.967603,78
37981519,7.629327,44.991788,78
37981519,7.627088,44.991785,78
582236891#1,7.72334,44.967964,78
-49745027,7.717712,44.97705,78
-22957309#1,7.539971,45.093969,78
-49745027,7.716497,44.977057,78
110801320#0,7.609931,45.117741,78
455836314,7.728337,44.969575,78
37981519,7.628206,44.99172,78
443250165,7.581124,45.07668,78
42022962#0,7.565299,45.074345,78
111995434,7.563091,45.072088,78
-37928264#9,7.596609,44.996163,78
49745025#6,7.719501,44.977838,77
147559782#2,7.574046,45.017335,77
49745025#6,7.720449,44.977974,77
-401434722#0,7.753569,45.026572,77
-401434722#0,7.751405,45.026104,77
-401434722#0,7.753628,45.027251,77
-81192201#1,7.663999,44.990631,77
-80718543#2,7.553539,45.017116,77
294846531#0,7.544755,45.100703,77
252630652#0,7.574045,45.072551,77
49745025#6,7.718643,44.977475,77
-143604525#0,7.544437,45.134021,77
-143604525#0,7.545764,45.134206,77
-401434722#0,7.752537,45.026233,77
590141040,7.739966,45.146006,76
173496510,7.769036,45.138389,76
168200817,7.562392,45.067903,76
-39497960#6,7.584789,45.066276,76
-27834963#1,7.580978,45.075659,76
168200817,7.562582,45.068794,76
534436950#1,7.773375,45.13915,76
23721622#4,7.594866,45.108466,76
157169400,7.690231,45.140271,76
139297967,7.534674,44.989554,75
304511081,7.77228,45.140636,75
-180542649#0,7.700939,45.156024,75
139297967,7.546597,44.982859,75
139297967,7.541233,44.985292,75
-388323539#3,7.758187,44.998319,75
304511081,7.7714,45.140116,75
139297967,7.54334,44.984275,75
-388323539#3,7.757801,44.996656,75
131745670#2,7.764962,45.139164,75
-388323539#3,7.757502,44.995842,75
38098861#0,7.658016,44.984057,75
38098861#0,7.658999,44.984058,75
139297967,7.540179,44.9858,75
139297967,7.53827,44.986993,75
-388323539#3,7.757989,44.997488,75
38098861#0,7.659987,44.984125,75
139297967,7.536476,44.988276,75
139297967,7.53919,44.986368,75
-388323539#3,7.75712,44.995044,75
139297967,7.545497,44.983315,75
139297967,7.535577,44.988917,75
-38317960#0,7.733128,45.151351,75
-237336092#4,7.536168,45.103158,75
139297967,7.537373,44.987635,75
-38317960#0,7.731942,45.151794,75
-38317960#0,7.734324,45.15092,75
139297967,7.544401,44.983775,75
-38317960#0,7.730756,45.152238,75
-38317960#0,7.735521,45.15049,75
139297967,7.53377,44.990192,75
139297967,7.532867,44.990829,75
139297967,7.542287,44.984783,75
37992039,7.699809,44.985334,74
247705709#5,7.587401,45.080481,74
497505372,7.55159,45.000199,74
497505372,7.551948,45.001027,74
237336092#3,7.538383,45.103307,74
-173146689#7,7.549883,45.143101,74
32060357#1,7.734611,45.144743,74
-173146689#7,7.552056,45.143782,74
173496483#4,7.7709,45.138222,74
