vehicle_edge,vehicle_longitude,vehicle_latitude,count
-38285392#0,7.691628,45.157584,289
-38285392#0,7.69492,45.156408,289
-38285392#0,7.690538,45.158013,289
-38285392#0,7.696152,45.156255,289
-38285392#0,7.688084,45.158186,289
-159972747#0,7.711345,44.994085,277
-159972747#0,7.710602,44.994393,277
481477618#8,7.763515,44.973723,277
189651262#0,7.680799,44.987723,276
189651262#0,7.680231,44.985986,276
189651262#0,7.67945,44.984276,276
189651262#0,7.680799,44.988622,276
189651262#0,7.680343,44.98945,276
189651262#0,7.679811,44.985137,276
189651262#0,7.680644,44.986837,276
189651262#0,7.679469,44.983379,276
-58887503,7.629572,44.983002,275
-58887503,7.628385,44.983247,275
-134543552#0,7.70722,44.993265,273
-49791135#2,7.725884,44.968367,272
252268249#6,7.542236,45.121821,271
252268249#6,7.542395,45.120317,271
252268249#6,7.542305,45.121068,271
252268249#6,7.542191,45.122574,271
164540126,7.548046,45.078052,268
80142938#2,7.584512,45.045807,266
83599784#0,7.592982,45.120627,266
83599784#0,7.5944,45.123009,266
83599784#0,7.593927,45.122215,266
80142938#2,7.585494,45.045416,266
80142938#2,7.582619,45.046683,266
80142938#2,7.583566,45.046245,266
83599784#0,7.593455,45.121421,266
161424599#0,7.714002,44.97707,262
161424599#0,7.712916,44.977061,262
161424599#0,7.711942,44.97673,262
59179626#1,7.653492,44.967941,261
39497980#2,7.587597,45.044452,261
39497980#2,7.586524,45.044947,261
268372558#2,7.591488,45.107001,261
268372558#2,7.589627,45.106003,261
268372558#2,7.590546,45.106513,261
59179626#1,7.652061,44.966471,261
59179626#1,7.649875,44.96555,261
268372558#2,7.592449,45.10747,261
268372558#2,7.59343,45.107917,261
37975348#0,7.548372,45.06218,261
37975348#0,7.549205,45.061844,261
37975348#0,7.547615,45.0626,261
59179626#1,7.646109,44.965283,261
268372558#2,7.588763,45.105451,261
59179626#1,7.65263,44.967276,261
59179626#1,7.650975,44.966007,261
59179626#1,7.647372,44.965375,261
59179626#1,7.654235,44.968657,261
59179626#1,7.648633,44.965456,261
594623251#2,7.622493,44.983041,260
25169506,7.532258,44.996026,260
594623251#2,7.622818,44.983802,260
594623251#2,7.622104,44.982284,260
594623251#2,7.621266,44.980789,260
594623251#2,7.621716,44.981528,260
529715274,7.74009,45.150252,259
529715274,7.740961,45.151071,259
529715274,7.741838,45.151887,259
133165511#7,7.76155,44.97335,258
133165511#7,7.762479,44.972754,258
323220874,7.546389,45.06341,254
323220874,7.546102,45.064146,254
323220874,7.544936,45.065248,254
28520020,7.545236,45.065013,254
28520020,7.545688,45.064325,254
28520020,7.544258,45.064681,254
323220874,7.545898,45.064893,254
37977179,7.546274,45.072521,253
-594623250#0,7.623706,44.984412,253
-594623250#0,7.624601,44.98406,253
-189651262#0,7.679856,44.985142,251
-189651262#0,7.680277,44.985994,251
-189651262#0,7.679492,44.984279,251
-189651262#0,7.680841,44.987736,251
-189651262#0,7.679435,44.982479,251
-189651262#0,7.67951,44.983379,251
-189651262#0,7.680838,44.988638,251
-189651262#0,7.680691,44.986847,251
37992353,7.697292,44.985496,250
38318591#1,7.747704,45.150822,249
552832175,7.529449,45.097652,249
552832175,7.532166,45.097556,249
552832175,7.530803,45.097544,249
552832175,7.528108,45.097821,249
552832175,7.533529,45.097548,249
38318591#1,7.747148,45.149998,249
38318591#1,7.746581,45.149177,249
-109147954#1,7.752485,45.036457,248
-109147954#1,7.75027,45.036485,248
-109147954#1,7.751365,45.036351,248
-109147954#1,7.753574,45.03669,248
-109147954#1,7.749186,45.036473,248
30250811#1,7.672442,44.978563,248
30250811#1,7.672125,44.97916,248
-109147954#1,7.748141,45.036165,248
472789074,7.736954,45.147633,248
80142954#12,7.550064,45.071531,247
529715273,7.744996,45.154714,246
529715273,7.744173,45.154026,246
529715273,7.743384,45.153319,246
529715273,7.742611,45.152603,246
-39604719#1,7.610363,44.98491,245
-180542649#2,7.709068,45.154752,245
189651262#3,7.678828,44.978515,245
-39604703#2,7.616692,44.973349,245
-180542649#2,7.70655,45.155128,245
-39604719#1,7.610835,44.984039,245
-180542649#2,7.705291,45.155315,245
-39604719#1,7.611779,44.982296,245
-39604703#2,7.616286,44.974083,245
-39604719#1,7.61225,44.981424,245
-180542649#2,7.70781,45.15494,245
189651262#3,7.679102,44.977745,245
189651262#3,7.678887,44.979306,245
189651262#3,7.679356,44.980838,245
189651262#3,7.679299,44.980047,245
-39604719#1,7.611307,44.983167,245
37983083#3,7.66657,44.972624,244
37983083#3,7.662387,44.973649,244
37983083#3,7.663429,44.973386,244
37983083#3,7.664472,44.973124,244
37983083#3,7.66552,44.972871,244
28247313,7.666841,44.973669,243
28247313,7.665905,44.973238,243
28247313,7.667494,44.974329,243
28247313,7.664796,44.973296,243
28247313,7.668145,44.974987,243
37971593,7.54599,45.070502,242
37971593,7.545776,45.069858,242
-36493533#0,7.708547,44.994754,242
-497505366,7.547305,44.996435,241
39685730,7.589806,45.042324,239
39685730,7.584292,45.038706,239
39685730,7.588877,45.041729,239
39685730,7.590997,45.042431,239
39685730,7.58611,45.039928,239
39685730,7.585198,45.039319,239
39685730,7.587948,45.041133,239
39685730,7.587022,45.040536,239
26982244#2,7.552657,44.998516,238
26982244#2,7.553617,44.998173,238
-58887500#0,7.631063,44.98241,238
-255961293#1,7.594475,45.109187,236
-255961293#1,7.593795,45.109775,236
452937366#0,7.69518,44.987403,233
39260442,7.586732,45.032589,233
39260442,7.587745,45.032153,233
39260442,7.585683,45.032981,233
39260442,7.588735,45.03169,233
38663163,7.550768,44.999045,230
38663163,7.549382,44.997617,230
38663163,7.55018,44.99828,230
304450304#1,7.733897,45.144419,229
37985916#1,7.703181,44.967597,228
37985916#1,7.702972,44.968379,228
37985916#1,7.702765,44.969162,228
37985916#1,7.702578,44.969948,228
230233362,7.734407,45.037588,223
173146687#3,7.538144,45.139016,223
173146687#3,7.537807,45.139663,223
497505365#0,7.5485,44.996993,221
497505365#0,7.549376,44.997474,221
173499652#0,7.578751,45.052626,220
173499652#0,7.581266,45.052525,220
173499652#0,7.582523,45.052474,220
173499652#0,7.580008,45.052575,220
-70453637,7.582742,45.114574,219
-70453637,7.585908,45.11616,219
-70453637,7.583746,45.115156,219
-70453637,7.588292,45.116886,219
-70453637,7.584784,45.115706,219
-70453637,7.587094,45.116533,219
-70453637,7.581744,45.113987,219
-22699459,7.539242,45.100046,217
-22699459,7.538256,45.099808,217
26982196#1,7.603512,44.996235,215
26982196#1,7.604321,44.996747,215
26982196#1,7.605117,44.997266,215
15215737#5,7.701282,44.974798,214
15215737#5,7.701055,44.975667,214
15215737#5,7.701747,44.973061,214
15215737#5,7.701509,44.973929,214
-39604719#0,7.607858,44.989395,214
-39604719#0,7.608331,44.988537,214
-39604719#0,7.609752,44.985964,214
-39604719#0,7.608791,44.987675,214
-39604719#0,7.609256,44.986815,214
27513654#0,7.595273,45.108437,213
37975530,7.542672,45.064556,213
-40970634,7.5597,44.989377,212
-40970634,7.560034,44.99018,212
-40970634,7.558696,44.98787,212
37764930#2,7.547722,45.062309,212
134543552#3,7.705623,44.992234,212
-40970634,7.561081,44.992576,212
-40970634,7.560691,44.991787,212
-40970634,7.561572,44.993335,212
134543552#3,7.705161,44.991389,212
-40970634,7.559251,44.988605,212
-40970634,7.560365,44.990983,212
-40970634,7.562116,44.994077,212
79941693#3,7.550659,45.071725,210
-30250829#1,7.676029,44.975193,209
-135653247,7.670771,44.983084,208
-135653247,7.6707,44.982166,208
80142938#0,7.588756,45.044049,208
80142938#0,7.587679,45.044541,208
-135653247,7.670574,44.98033,208
-135653247,7.670635,44.981248,208
342611478,7.737236,45.143933,207
342611478,7.738087,45.143569,207
49745115,7.706647,44.99267,204
594646049,7.620823,44.987105,204
49745115,7.707595,44.992289,204
594646049,7.620273,44.986634,204
252268249#3,7.5415,45.127035,202
252268249#3,7.541663,45.127804,202
-134543552#2,7.705811,44.992299,202
252268249#3,7.541339,45.126277,202
146490977#0,7.726655,45.031885,201
146490977#0,7.728446,45.032733,201
146490977#0,7.727479,45.032374,201
146490977#0,7.725618,45.031597,201
146490977#0,7.724684,45.031158,201
146490977#0,7.723773,45.030698,201
180542650,7.696495,45.157259,201
180542650,7.697083,45.159175,201
180542650,7.696789,45.158217,201
210665549,7.735545,45.146562,201
80142954#8,7.547381,45.071421,197
497505365#1,7.550242,44.99817,196
594623265#0,7.622317,44.98497,196
-37928264#6,7.586872,44.997183,196
-37928264#6,7.587929,44.997073,196
-37928264#6,7.588987,44.996964,196
594623265#0,7.621407,44.985275,196
37975287#2,7.554588,45.059403,195
-307531305#6,7.541274,45.103178,195
-185765528#1,7.629253,44.980728,195
-185765528#1,7.630847,44.98201,195
37975287#2,7.55646,45.058589,195
37975287#2,7.557393,45.058177,195
37975287#2,7.555524,45.058995,195
-307531305#6,7.540379,45.103192,195
-185765528#1,7.63005,44.981369,195
37992646,7.702634,44.989544,194
37992646,7.703314,44.989205,194
-26533085#2,7.714774,45.151849,192
-146490977#0,7.727439,45.032382,192
-146490977#0,7.725582,45.031613,192
-146490977#0,7.724651,45.031179,192
-146490977#0,7.72839,45.032752,192
-26533085#2,7.715789,45.151754,192
-146490977#0,7.729408,45.032961,192
39604703#2,7.616172,44.974053,192
-146490977#0,7.72661,45.031905,192
-26533085#2,7.716804,45.15166,192
39604703#2,7.615768,44.974788,192
452941882,7.705696,44.971506,191
452941882,7.70522,44.972294,191
452941882,7.704432,44.972939,191
452941882,7.706491,44.970876,191
37764930#0,7.544141,45.063938,188
37985919#6,7.689511,44.991617,188
37985919#6,7.691666,44.990795,188
37985919#6,7.688432,44.992026,188
37985919#6,7.69059,44.991208,188
37764930#0,7.545237,45.063558,188
37985919#6,7.692741,44.990381,188
624277858#1,7.543501,45.084423,187
38237307,7.596889,45.10699,187
38237307,7.597612,45.106445,187
624277858#1,7.543629,45.083683,187
38237307,7.596181,45.107541,187
146490977#2,7.72923,45.033725,186
146490977#2,7.731193,45.035886,186
146490977#2,7.733077,45.03699,186
146490977#2,7.730035,45.034398,186
146490977#2,7.73057,45.035153,186
146490977#2,7.732264,45.036347,186
159972747#0,7.710581,44.994368,185
159972747#0,7.709838,44.994676,185
38319017,7.69537,44.988637,184
37928264#0,7.56387,44.995144,183
37928264#0,7.564858,44.995235,183
37928264#0,7.562876,44.995092,183
304450446,7.734841,45.144754,183
37985919#3,7.700465,44.979025,182
37985919#3,7.700937,44.977211,182
37985919#3,7.700701,44.978118,182
37985919#3,7.701168,44.976303,182
594646052#1,7.620971,44.986797,182
594646052#1,7.620363,44.986241,182
594623250#0,7.623686,44.984387,181
594623250#0,7.622791,44.984739,181
37983081#3,7.656258,44.975946,179
37983081#3,7.657442,44.975474,179
37983081#3,7.65865,44.975033,179
38237305#0,7.598929,45.106207,179
38237305#0,7.598111,45.106512,179
37983081#3,7.659874,44.974616,179
37983081#3,7.661115,44.974224,179
39404697#4,7.588807,45.025599,178
135653248#1,7.670302,44.977206,178
481072705,7.734827,45.038609,178
135653248#1,7.670224,44.976459,178
58887502#0,7.61988,44.985717,178
39404697#4,7.589419,45.024971,178
130009202#2,7.591852,45.056065,177
130009202#2,7.590794,45.056595,177
-94783000#0,7.617033,45.154991,176
-94783000#0,7.615999,45.155518,176
39404697#2,7.588183,45.026429,176
-37975528#2,7.550832,45.065556,176
-94783000#0,7.617811,45.155477,176
-94783000#0,7.61846,45.156257,176
-37975528#2,7.551137,45.066458,176
-94783000#0,7.619487,45.156147,176
37983080#1,7.622841,44.988617,174
58887500#0,7.629562,44.982974,174
43319806#0,7.53704,45.099938,174
43319806#0,7.535812,45.099872,174
43319806#0,7.538242,45.099835,174
-83469901#3,7.766273,45.160413,173
-83469901#3,7.765296,45.159957,173
-83469901#3,7.76414,45.159889,173
-83469901#3,7.762968,45.1599,173
-37928264#5,7.585814,44.997292,172
-37928264#5,7.583091,44.997573,172
-37928264#5,7.584452,44.997433,172
49964616#0,7.55608,44.997256,171
-37975535#0,7.540455,45.062241,171
-37975535#0,7.540338,45.061461,171
49964616#0,7.555137,44.997593,171
-165763729#1,7.740053,45.145388,169
-165763729#1,7.739362,45.144617,169
37971582,7.547026,45.074765,169
165589865,7.667511,44.973668,167
165589865,7.667188,44.972995,167
255961293#1,7.593112,45.110361,167
-30250811#1,7.671468,44.979559,167
255961293#1,7.593763,45.109757,167
-307531305#4,7.543551,45.103134,167
-307531305#4,7.542641,45.103151,167
165589865,7.667847,44.974338,167
-30250811#1,7.672092,44.979141,167
-39604719#2,7.612861,44.980268,166
-38285392#1,7.699597,45.155777,166
-38285392#1,7.698509,45.155928,166
-38285392#1,7.697421,45.15608,166
-69883347#0,7.663211,45.156203,165
-69883347#0,7.663139,45.155515,165
134543547,7.708935,44.995074,165
39260429,7.589728,45.043603,164
39497980#1,7.581536,45.047013,164
39497980#1,7.584291,45.045733,164
39497980#1,7.583372,45.046159,164
39497980#1,7.582454,45.046586,164
218754064#5,7.701151,44.971272,164
218754064#5,7.699895,44.971308,164
218754064#5,7.698639,44.971297,164
39497980#1,7.585243,45.045352,164
-38317960#0,7.735521,45.15049,163
-38317960#0,7.733128,45.151351,163
-38317960#0,7.731942,45.151794,163
-38317960#0,7.730756,45.152238,163
-252268258#1,7.550261,45.090436,163
-38317960#0,7.734324,45.15092,163
-30250811#2,7.670603,44.979754,163
-81179348#1,7.671235,44.975885,162
-81179348#1,7.671849,44.977582,162
-81179348#1,7.67024,44.975421,162
-180542649#1,7.702467,45.155727,162
-180542649#1,7.703852,45.155528,162
-81179348#1,7.671464,44.976753,162
49964616#4,7.560923,44.995473,161
49964616#4,7.559705,44.995945,161
35776294,7.740761,45.145644,161
96621471#0,7.58545,45.028306,159
96621471#0,7.586355,45.028068,159
218754064#6,7.696951,44.971262,159
gneE153,7.730548,44.966838,158
-38318591#5,7.750451,45.155086,158
-38318591#5,7.749916,45.154295,158
-38318591#5,7.750995,45.155874,158
594646052#2,7.621678,44.987443,158
82888041#4,7.759804,45.002331,158
82888041#4,7.759891,45.003163,158
-38318591#5,7.752625,45.158237,158
gneE153,7.731752,44.966656,158
-38318591#5,7.752081,45.157449,158
82888041#4,7.75996,45.003995,158
82888041#4,7.759835,45.004823,158
gneE153,7.732955,44.966475,158
gneE153,7.729344,44.967019,158
gneE153,7.734159,44.966294,158
gneE153,7.726936,44.967381,158
gneE153,7.72814,44.9672,158
-38318591#5,7.751538,45.156662,158
39539970#0,7.560309,44.975127,157
39539970#0,7.559766,44.974654,157
58887503,7.628374,44.98322,157
58887503,7.627186,44.983465,157
37983083#4,7.669142,44.972016,157
37983083#4,7.668052,44.972277,157
26555681#0,7.737003,45.149414,157
37928255#0,7.554261,44.983187,155
37928255#0,7.554763,44.983945,155
37928255#0,7.55259,44.980977,155
37928255#0,7.553758,44.982429,155
37928255#0,7.553228,44.981681,155
-83469901#6,7.758678,45.159628,154
-39689575#1,7.589544,45.058408,154
-83469901#6,7.757535,45.159178,154
-83469901#6,7.756387,45.158736,154
-189651262#3,7.67943,44.976979,152
-189651262#3,7.678869,44.978515,152
-189651262#3,7.679343,44.980046,152
515166948#2,7.598818,45.104318,152
515166948#2,7.596683,45.103724,152
515166948#2,7.59775,45.104021,152
-189651262#3,7.679145,44.977745,152
-189651262#3,7.67893,44.979306,152
452064926#0,7.677615,44.974445,151
39689577,7.588528,45.058843,151
39689577,7.589598,45.058574,151
51444388,7.64056,45.148823,149
452064926#1,7.677999,44.973783,149
51444388,7.64185,45.148635,149
51444388,7.635402,45.149572,149
51444388,7.637982,45.149199,149
51444388,7.639271,45.149011,149
452064926#1,7.67898,44.974027,149
51444388,7.636692,45.149386,149
189725141#1,7.529237,45.099121,148
30250829#0,7.677527,44.97452,148
124258541,7.583406,45.05427,148
124258541,7.583736,45.055147,148
94783000#0,7.615295,45.154796,148
94783000#0,7.616027,45.155485,148
94783000#0,7.617043,45.15495,148
94783000#0,7.617825,45.155437,148
124258541,7.583011,45.053401,148
452941880,7.70326,44.973342,147
452941880,7.702361,44.973684,147
452941880,7.701823,44.974291,147
452941880,7.701588,44.974999,147
37983093#1,7.697334,44.971035,146
37983093#1,7.699629,44.971082,146
35776293,7.738501,45.146393,146
37983093#1,7.698481,44.971074,146
536720409#3,7.618878,44.985009,144
37983081#1,7.668359,44.972411,143
37983081#1,7.669522,44.972135,143
37983081#1,7.664869,44.973242,143
37983081#1,7.667195,44.972688,143
37983081#1,7.666032,44.972965,143
83599784#1,7.592382,45.119618,142
81201821,7.697333,44.993898,141
-22957308#2,7.530258,45.10064,141
37983080#2,7.62376,44.98945,139
83469901#5,7.76241,45.159938,138
37975535#1,7.540115,45.060528,138
83469901#5,7.761246,45.159956,138
-37928264#7,7.591512,44.996699,138
37975535#1,7.540275,45.061334,138
-37928264#7,7.590252,44.996832,138
207431384,7.66917,44.977091,137
81829673,7.547156,45.073914,137
10049675,7.70079,44.969193,136
10049675,7.69933,44.9704,136
252268249#2,7.541166,45.129351,136
10049675,7.698451,44.970887,136
10049675,7.697333,44.970973,136
10049675,7.703067,44.967576,136
10049675,7.699957,44.969732,136
10049675,7.702668,44.968321,136
10049675,7.701783,44.968807,136
304450453,7.735692,45.145432,136
252268249#2,7.54149,45.128675,136
161424593#1,7.70474,44.976625,136
252268249#2,7.540842,45.130027,136
28247310,7.666278,44.971467,136
28247310,7.665093,44.971353,136
28247310,7.664542,44.972099,136
161424593#1,7.703975,44.978278,136
161424593#1,7.704313,44.977442,136
78667604#3,7.545788,44.97731,135
78667604#3,7.550157,44.979189,135
78667604#3,7.547638,44.977939,135
-134543552#4,7.70451,44.989872,135
78667604#3,7.5485,44.978332,135
78667604#3,7.546718,44.977617,135
78667604#3,7.549345,44.978744,135
28247309,7.664448,44.972892,134
-594623250#1,7.626452,44.983639,134
27437213#1,7.733836,45.03987,134
-594623250#1,7.625604,44.983826,134
83546826,7.58329,45.050622,134
83546826,7.582733,45.0514,134
83546826,7.583847,45.049844,134
28247309,7.66345,44.973305,134
189724106#2,7.536266,45.142568,134
189724106#2,7.53657,45.141866,134
28247309,7.662362,44.973615,134
135653248#0,7.670369,44.978129,133
-134543552#1,7.706659,44.99276,133
135653248#0,7.670485,44.979716,133
26982206#6,7.613436,44.979408,133
-96621471#0,7.584531,45.028516,133
-96621471#0,7.585436,45.028279,133
135653248#0,7.670427,44.978923,133
37992587#0,7.697951,44.991557,132
80142954#15,7.552251,45.07163,132
529715275#1,7.73635,45.146738,132
529715275#1,7.735783,45.146212,132
37992587#0,7.698044,44.992239,132
39260440,7.584542,45.033296,131
-69883347#3,7.664401,45.158657,131
39404697#1,7.58764,45.027109,131
-83599781#4,7.594248,45.123667,131
39260440,7.582266,45.033923,131
258982361#2,7.696299,44.989667,131
39404697#1,7.58718,45.027668,131
39260440,7.583404,45.033609,131
82888041#1,7.759388,45.000585,130
82888041#1,7.759109,44.999901,130
82888041#1,7.759577,45.001284,130
30250863,7.671506,44.97165,128
37928253#0,7.548855,44.978664,128
30250863,7.672682,44.971363,128
37928253#0,7.546713,44.977764,128
37928253#0,7.54782,44.97817,128
37928253#0,7.549853,44.979195,128
-30250829#0,7.676982,44.974653,128
-26545108#5,7.687912,45.150881,128
-26545108#5,7.689215,45.150829,128
-26545108#5,7.690516,45.150724,128
37928253#0,7.550803,44.979769,128
-26545206#0,7.716943,45.152038,128
37983081#4,7.655092,44.976444,128
37983081#4,7.652045,44.977907,128
37983081#4,7.654063,44.976918,128
37983081#4,7.653036,44.977394,128
22922401#1,7.704665,44.970435,127
37975287#3,7.552471,45.060348,127
37975287#3,7.553461,45.059912,127
37975287#3,7.551487,45.06079,127
39497986,7.591449,45.04254,127
-45061254,7.737623,45.146953,127
22922401#1,7.703717,44.970761,127
-295689568#0,7.577524,45.112794,127
-295689568#0,7.578696,45.113088,127
-295689568#0,7.57297,45.111395,127
-37928264#8,7.592686,44.996576,127
-45061254,7.736739,45.146709,127
22922401#1,7.704526,44.969723,127
22922401#1,7.703555,44.96948,127
-295689568#0,7.575273,45.112047,127
39497986,7.592218,45.042107,127
-295689568#0,7.579868,45.113381,127
-45061254,7.738361,45.146407,127
-295689568#0,7.574152,45.111665,127
-295689568#0,7.576394,45.112428,127
-37928264#8,7.595035,44.99633,127
-37928264#8,7.593861,44.996453,127
173499654#0,7.583473,45.052177,126
28247307,7.669522,44.975205,126
173499654#0,7.584722,45.052126,126
173499654#0,7.582223,45.052228,126
-130009217#1,7.586532,45.054019,125
-130009217#1,7.586477,45.053248,125
-481072705,7.734412,45.039492,124
173146687#1,7.537369,45.140358,124
252268249#1,7.540475,45.130832,124
472789072,7.736177,45.146847,124
252268249#1,7.540166,45.131513,124
173146687#1,7.537032,45.140873,124
-26277618#1,7.56705,45.127646,123
-26277618#1,7.565483,45.12638,123
-26277618#1,7.567205,45.128579,123
-26277618#1,7.566651,45.126781,123
70453637,7.584768,45.115734,122
70453637,7.588288,45.116916,122
210665548,7.734972,45.145978,122
70453637,7.587086,45.116562,122
70453637,7.589548,45.117101,122
70453637,7.583726,45.115182,122
70453637,7.585897,45.116188,122
70453637,7.582719,45.114598,122
252268249#0,7.539897,45.132434,122
252268249#0,7.53983,45.133248,122
378104987,7.562124,45.096833,122
378104987,7.563331,45.096826,122
378104987,7.56453,45.096717,122
22699459,7.539682,45.100672,120
-159972747#1,7.713088,44.993312,120
22699459,7.539211,45.100069,120
112052248#3,7.588204,45.026591,120
-159972747#1,7.712295,44.993664,120
164541894,7.548385,45.078183,120
-228569766,7.645374,44.968704,118
-228569766,7.646029,44.965362,118
-228569766,7.645541,44.967019,118
-228569766,7.645413,44.967858,118
-228569766,7.645335,44.96955,118
-237336092#5,7.534901,45.10266,118
536720409#0,7.614019,44.980536,118
536720409#0,7.613633,44.980021,118
256951303#2,7.70496,44.978675,118
256951303#2,7.705709,44.978245,118
-228569766,7.645785,44.96619,118
83524143#1,7.597658,44.996034,117
28281075,7.596706,45.103663,117
28281075,7.597805,45.10395,117
28281075,7.598896,45.104256,117
472045806#0,7.737038,45.148795,116
30250843,7.671419,44.971465,116
30250843,7.670234,44.971754,116
-83599784#2,7.590927,45.11785,115
161424599#3,7.708592,44.977039,115
161424599#3,7.707807,44.977343,115
-148319535,7.558155,44.974789,115
-148319535,7.557204,44.975417,115
-148319535,7.559123,44.974175,115
-26563623,7.68525,45.158319,114
-26563623,7.68232,45.159771,114
-26563623,7.68127,45.160197,114
37992590#3,7.69913,44.988773,114
-26563623,7.684425,45.158926,114
37992590#3,7.698907,44.989604,114
37992590#3,7.699353,44.987941,114
-26563623,7.68337,45.159345,114
-26563623,7.679197,45.161079,114
-26563623,7.680221,45.160624,114
-26563623,7.67486,45.162347,114
-26563623,7.678224,45.161588,114
-26563623,7.686321,45.158036,114
-27998537#0,7.549461,45.087335,113
-27998537#0,7.549138,45.086715,113
39689575#1,7.588768,45.057473,112
252268249#4,7.54162,45.125392,112
-39685730,7.587051,45.040517,111
-39685730,7.585229,45.0393,111
26533040#0,7.712488,45.15201,111
-39685730,7.584323,45.038688,111
-39685730,7.587978,45.041113,111
452937367,7.703921,44.989246,111
26533040#0,7.711308,45.152179,111
-39685730,7.583514,45.03801,111
26982196#0,7.606581,44.997442,111
-39685730,7.58614,45.039908,111
-39685730,7.589835,45.042304,111
-39685730,7.588906,45.041709,111
39242881#4,7.583066,45.048815,110
167046297#4,7.534514,45.055187,110
167046297#4,7.535521,45.054842,110
167046297#4,7.533525,45.055554,110
39242881#4,7.58248,45.048145,110
39242881#4,7.581897,45.047473,110
-30250811#0,7.6725,44.978361,110
80142954#13,7.551382,45.071594,110
-237336092#0,7.539097,45.10321,110
80142930,7.588825,45.043885,110
167046297#4,7.532507,45.055856,110
-59045257#3,7.566083,45.110434,109
38960557,7.523671,44.974374,109
38960557,7.522788,44.97397,109
594623250#1,7.624745,44.983985,109
79241026#3,7.547912,45.072426,109
58887502#2,7.621294,44.985253,109
594623250#1,7.625592,44.983798,109
-189651262#4,7.677592,44.975226,109
38960557,7.522033,44.973455,109
-165763722#1,7.739227,45.146265,109
79241026#3,7.547846,45.073113,109
38960557,7.52139,44.972863,109
-189651262#4,7.678019,44.975817,109
-83469901#5,7.760081,45.159952,109
-83469901#5,7.761245,45.159928,109
-189651262#4,7.678844,44.976242,109
-36493533#3,7.707919,44.994041,109
15215737#4,7.700763,44.976802,108
51443835#1,7.634722,45.15259,108
51443835#1,7.63486,45.153478,108
51443835#1,7.634582,45.151702,108
51443835#1,7.634431,45.150815,108
51443835#1,7.634997,45.154366,108
556748515,7.539735,45.13434,107
556748515,7.539667,45.135148,107
-59179618#9,7.645456,44.97702,107
-59179618#9,7.644517,44.97722,107
112052248#2,7.588852,45.025796,107
26533040#1,7.709948,45.152374,107
-38318591#1,7.747038,45.150036,107
-38318591#1,7.745896,45.148398,107
-38318591#1,7.748151,45.151684,107
-38318591#1,7.746471,45.149215,107
-38318591#1,7.747594,45.15086,107
-83599784#1,7.591783,45.118679,107
-22979705#1,7.534902,45.152578,106
-134543547,7.709698,44.99477,106
-22979705#1,7.534571,45.154408,106
37977180,7.546065,45.071659,106
38318591#4,7.749019,45.152765,106
122291543,7.545459,45.069834,106
37764928,7.5436,45.06431,106
38318591#4,7.748625,45.152179,106
-22979705#1,7.534736,45.153493,106
36493533#1,7.708414,44.994662,105
70541317#1,7.535101,45.146364,105
70541317#1,7.535131,45.147121,105
70541317#1,7.53507,45.145607,105
-230233362,7.734805,45.038478,105
-36493533#1,7.708146,44.994304,105
-94180649,7.646813,45.1473,104
-151905764,7.662916,45.154525,104
-39497971#9,7.585469,45.057913,104
189725141#0,7.530081,45.099218,104
472045807,7.73692,45.148715,103
53756591#1,7.539572,45.136152,103
-30250780,7.672757,44.97782,103
82881608#2,7.754894,45.012725,103
82881608#2,7.754573,45.013465,103
37992354#2,7.702486,44.987863,103
-344011171#0,7.533635,45.101774,102
83469901#6,7.758667,45.159656,102
81187728,7.669224,44.984536,102
83469901#6,7.75752,45.159205,102
112052248#0,7.589542,45.025019,102
83469901#6,7.759889,45.159972,102
81187728,7.670538,44.984538,102
22957307,7.526449,45.097753,101
37992585,7.695068,44.989725,101
37992585,7.696247,44.989715,101
-69883347#2,7.663252,45.157944,100
37985919#4,7.699868,44.981404,100
37985919#4,7.700234,44.979932,100
37985919#4,7.700051,44.980668,100
452950770#0,7.706572,44.970442,100
82888041#5,7.759103,45.006624,100
82888041#5,7.758584,45.007458,100
82888041#5,7.759528,45.005761,100
452950770#0,7.705385,44.970615,100
452950770#0,7.702992,44.97089,100
452950770#0,7.704192,44.970767,100
-159649630#1,7.620411,45.158608,99
25797614#6,7.552674,44.980024,99
-159649630#1,7.620799,45.159556,99
582236891#1,7.724541,44.967783,99
582236891#1,7.72334,44.967964,99
582236891#1,7.725743,44.967603,99
582236891#0,7.721965,44.96817,97
582236891#0,7.720919,44.968328,97
38960558,7.523331,44.975834,97
149817722#0,7.645574,44.977057,97
-49206929#0,7.549964,45.101891,97
38960558,7.523517,44.975078,97
38960558,7.524532,44.974816,97
37928264#4,7.579349,44.997256,96
252268249#5,7.54202,45.124147,96
252268249#5,7.542132,45.123427,96
159972747#1,7.711481,44.993992,96
30250811#0,7.672795,44.977831,96
159972747#1,7.712274,44.99364,96
83469901#3,7.76742,45.160559,96
-185765532#0,7.627218,44.979096,96
37971580,7.547062,45.073922,96
83469901#3,7.765294,45.15999,96
83469901#3,7.764141,45.159917,96
37928264#4,7.578263,44.997108,96
83469901#3,7.766272,45.160446,96
37928264#4,7.577164,44.997026,96
-39652171#0,7.586012,45.048905,96
51445072#1,7.619247,45.152974,96
51445072#1,7.620391,45.152453,96
-22957308#0,7.530221,45.09996,96
37977178,7.546864,45.073292,96
37928264#4,7.580433,44.997408,96
268372558#0,7.58824,45.10315,96
