vehicle_edge,vehicle_longitude,vehicle_latitude,count
80142958#10,7.572886,45.072504,186
388323539#3,7.757158,44.995034,186
388323539#3,7.75784,44.996649,186
124745797#1,7.754984,45.048268,186
124745797#1,7.753807,45.048469,186
124745797#1,7.753543,45.049195,186
388323539#3,7.757541,44.995833,186
388323539#3,7.758029,44.997482,186
-146490977#0,7.72839,45.032752,185
-146490977#0,7.729408,45.032961,185
440001784#4,7.598666,45.097411,185
-146490977#0,7.724651,45.031179,185
440001784#4,7.595163,45.096913,185
440001784#4,7.593999,45.096734,185
440001784#4,7.596329,45.097088,185
440001784#4,7.591671,45.096374,185
-146490977#0,7.727439,45.032382,185
440001784#4,7.597494,45.097262,185
440001784#4,7.592835,45.096554,185
-146490977#0,7.725582,45.031613,185
-146490977#0,7.72661,45.031905,185
-94978756#0,7.661726,44.991141,185
440001784#4,7.601036,45.097581,185
440001784#4,7.599852,45.097493,185
27437213#2,7.72629,45.047012,185
27437213#2,7.729254,45.045481,185
27437213#2,7.727262,45.046459,185
27437213#2,7.728384,45.046115,185
37983081#3,7.65865,44.975033,184
37983081#3,7.656258,44.975946,184
37983081#3,7.659874,44.974616,184
37983081#3,7.661115,44.974224,184
37983081#3,7.657442,44.975474,184
515166948#0,7.587518,45.101166,183
210665549,7.735545,45.146562,183
-135653247,7.6707,44.982166,182
-135653247,7.670635,44.981248,182
594646052#1,7.620971,44.986797,182
594646052#1,7.620363,44.986241,182
-135653247,7.670574,44.98033,182
-135653247,7.670771,44.983084,182
149817722#1,7.645742,44.979065,178
149817722#1,7.645665,44.978185,178
481072705,7.734827,45.038609,178
149817722#1,7.645819,44.979946,178
-94783000#0,7.619487,45.156147,176
-94783000#0,7.615999,45.155518,176
-94783000#0,7.617811,45.155477,176
-94783000#0,7.61846,45.156257,176
-94783000#0,7.617033,45.154991,176
149906233,7.578294,45.097272,175
135653248#1,7.670302,44.977206,175
135653248#1,7.670224,44.976459,175
58887500#0,7.629562,44.982974,175
23721624#2,7.599374,45.110698,175
594646049,7.620823,44.987105,175
594646049,7.620273,44.986634,175
37983081#1,7.666032,44.972965,175
37983081#1,7.669522,44.972135,175
23721624#2,7.601387,45.111661,175
37983081#1,7.667195,44.972688,175
37983081#1,7.664869,44.973242,175
149906233,7.577916,45.097901,175
37983081#1,7.668359,44.972411,175
450274965,7.580879,45.093174,175
23721624#2,7.600395,45.111164,175
43319806#0,7.53704,45.099938,174
43319806#0,7.535812,45.099872,174
43319806#0,7.538242,45.099835,174
94809904#0,7.63511,44.998152,172
94809904#0,7.636006,44.997952,172
37983080#1,7.622841,44.988617,172
111985653#0,7.573965,45.093132,171
111985653#0,7.57351,45.092341,171
304450446,7.734841,45.144754,171
594623250#0,7.623686,44.984387,171
594623250#0,7.622791,44.984739,171
49964616#0,7.555137,44.997593,171
111985653#0,7.57442,45.093924,171
49964616#0,7.55608,44.997256,171
255961293#1,7.593112,45.110361,170
255961293#1,7.593763,45.109757,170
-37928264#5,7.585814,44.997292,169
39497980#1,7.581536,45.047013,169
93862487#0,7.575683,45.095751,169
39497980#1,7.585243,45.045352,169
-37928264#5,7.584452,44.997433,169
-37928264#5,7.583091,44.997573,169
39497980#1,7.583372,45.046159,169
39497980#1,7.584291,45.045733,169
39497980#1,7.582454,45.046586,169
24615435#0,7.584102,45.073138,168
408033024#2,7.739861,45.139425,168
408033024#2,7.740243,45.139984,168
79941734#4,7.566213,45.07238,168
146490977#2,7.731193,45.035886,167
146490977#2,7.732264,45.036347,167
146490977#2,7.730035,45.034398,167
146490977#2,7.73057,45.035153,167
111985665,7.566276,45.091221,167
146490977#2,7.72923,45.033725,167
146490977#2,7.733077,45.03699,167
-307531305#4,7.543551,45.103134,167
-307531305#4,7.542641,45.103151,167
-230227788,7.711238,45.036758,166
161424599#0,7.711942,44.97673,166
161424599#0,7.712916,44.977061,166
-230227788,7.711717,45.037023,166
218754064#5,7.698639,44.971297,166
218754064#5,7.699895,44.971308,166
218754064#5,7.701151,44.971272,166
-69883347#0,7.663139,45.155515,165
39260429,7.589728,45.043603,165
-69883347#0,7.663211,45.156203,165
29110115,7.588241,45.100734,164
-39908107,7.562377,45.063469,164
-39908107,7.561789,45.06164,164
-81921609,7.663168,45.153816,164
-39908107,7.562547,45.06439,164
29110115,7.587906,45.099902,164
-39908107,7.561973,45.065232,164
-39908107,7.562063,45.062557,164
-112954780#1,7.636288,44.997549,163
133855817#1,7.73648,45.049795,162
49964616#4,7.560923,44.995473,162
49964616#4,7.559705,44.995945,162
133855817#1,7.736698,45.048019,162
218754064#6,7.696951,44.971262,162
133855817#1,7.73514,45.051645,162
133855817#1,7.73407,45.052084,162
133855817#1,7.736191,45.05067,162
133855817#1,7.735978,45.051557,162
133855817#1,7.733245,45.052685,162
133855817#1,7.736593,45.048899,162
279394242#4,7.583036,45.072939,162
58887502#0,7.61988,44.985717,162
-81187712#0,7.65197,44.984613,161
-81187712#0,7.65464,44.984324,161
-81187712#0,7.653315,44.984516,161
-81187712#0,7.655959,44.98411,161
38237309,7.599955,45.105641,160
38237309,7.598942,45.105698,160
279394242#0,7.580536,45.072833,159
-38318591#5,7.752625,45.158237,158
-38318591#5,7.749916,45.154295,158
159972747#0,7.709838,44.994676,158
159972747#0,7.710581,44.994368,158
218754074,7.727298,44.967652,158
-38318591#5,7.752081,45.157449,158
-38318591#5,7.751538,45.156662,158
-38318591#5,7.750451,45.155086,158
82888041#4,7.759804,45.002331,158
-38318591#5,7.750995,45.155874,158
82888041#4,7.759835,45.004823,158
82888041#4,7.75996,45.003995,158
82888041#4,7.759891,45.003163,158
594646052#2,7.621678,44.987443,158
279394242#5,7.58388,45.07297,157
185647992#0,7.645144,44.984936,157
131745670#5,7.7639,45.139294,157
185647992#0,7.643867,44.985066,157
185647992#0,7.646356,44.984625,157
131745670#0,7.766227,45.138969,157
-30250830#0,7.673331,44.976775,156
-494255711#2,7.667339,44.99693,156
-30250830#0,7.674997,44.975727,156
223603540#2,7.741078,45.13824,156
223603540#2,7.743994,45.139716,156
223603540#2,7.744972,45.140202,156
223603540#2,7.746927,45.141175,156
-494255711#2,7.666655,44.996248,156
-30250830#0,7.674068,44.976172,156
223603540#2,7.740105,45.137749,156
223603540#2,7.747905,45.141661,156
223603540#2,7.745949,45.140689,156
223603540#2,7.742049,45.138733,156
223603540#2,7.74302,45.139226,156
-83490477#3,7.653832,44.988794,155
37928255#0,7.554763,44.983945,155
37928255#0,7.553228,44.981681,155
37928255#0,7.553758,44.982429,155
37928255#0,7.55259,44.980977,155
37928255#0,7.554261,44.983187,155
-83490477#3,7.654976,44.98853,155
-83490477#3,7.651521,44.989279,155
-83490477#3,7.652667,44.989016,155
-122768202,7.585735,45.080075,154
39539970#0,7.559766,44.974654,154
-122768202,7.581649,45.079991,154
-122768202,7.583011,45.080018,154
-122768202,7.584374,45.080046,154
39539970#0,7.560309,44.975127,154
134543547,7.708935,44.995074,153
112954780#1,7.635837,44.996454,153
-189651262#3,7.67943,44.976979,152
452941880,7.70326,44.973342,152
452941880,7.701588,44.974999,152
452941880,7.702361,44.973684,152
452941880,7.701823,44.974291,152
-189651262#3,7.678869,44.978515,152
-189651262#3,7.67893,44.979306,152
-189651262#3,7.679343,44.980046,152
-189651262#3,7.679145,44.977745,152
-39689575#1,7.589544,45.058408,152
81187713#0,7.66001,44.986556,151
39689577,7.589598,45.058574,151
80142958#8,7.570579,45.072405,151
-39604719#2,7.612861,44.980268,151
93862489#0,7.575006,45.09498,151
39689577,7.588528,45.058843,151
-121963386#0,7.56568,45.079825,151
81187713#0,7.660718,44.987425,151
-30250811#1,7.672092,44.979141,150
94184194,7.651925,45.143409,150
94184194,7.650576,45.144765,150
94184194,7.652599,45.142731,150
94184194,7.651251,45.144087,150
-30250811#1,7.671468,44.979559,150
130009202#2,7.591852,45.056065,149
51444388,7.637982,45.149199,149
51444388,7.636692,45.149386,149
51444388,7.635402,45.149572,149
51444388,7.64185,45.148635,149
51444388,7.639271,45.149011,149
51444388,7.64056,45.148823,149
58887503,7.627186,44.983465,149
58887503,7.628374,44.98322,149
130009202#2,7.590794,45.056595,149
30250829#0,7.677527,44.97452,148
189725141#1,7.529237,45.099121,148
311883674,7.556531,45.071766,147
43011918#2,7.583726,45.072915,146
450274969,7.58719,45.086219,146
-133855817#1,7.736231,45.050677,145
-133855817#1,7.73652,45.049801,145
-133855817#1,7.736634,45.048903,145
-133855817#1,7.734117,45.052096,145
-133855817#1,7.73519,45.051695,145
-133855817#1,7.737054,45.047157,145
-133855817#1,7.733284,45.052694,145
-133855817#1,7.736741,45.048022,145
-133855817#1,7.736017,45.051566,145
-23721624#2,7.601363,45.111685,144
536720409#3,7.618878,44.985009,144
39497986,7.592218,45.042107,144
-23721624#2,7.600372,45.111188,144
39497986,7.591449,45.04254,144
497505372,7.55159,45.000199,142
252630653#0,7.574919,45.072759,142
497505372,7.551948,45.001027,142
81201821,7.697333,44.993898,141
-39685730,7.587978,45.041113,141
-39685730,7.587051,45.040517,141
-39685730,7.584323,45.038688,141
-22957308#2,7.530258,45.10064,141
-342611476#1,7.742828,45.143979,141
-39685730,7.583514,45.03801,141
-39685730,7.585229,45.0393,141
-39685730,7.58614,45.039908,141
-39685730,7.588906,45.041709,141
-342611476#1,7.742353,45.143283,141
-39685730,7.589835,45.042304,141
38318591#0,7.744851,45.14672,140
38318591#0,7.743857,45.145308,140
26555681#0,7.737003,45.149414,140
38318591#0,7.744354,45.146014,140
-165763729#1,7.739362,45.144617,139
186689646#0,7.66513,44.984596,139
186689646#0,7.6628,44.984498,139
186689646#0,7.667462,44.984635,139
186689646#0,7.663961,44.984588,139
186689646#0,7.666299,44.984597,139
-165763729#1,7.740053,45.145388,139
-42944475#6,7.581384,45.079172,138
-42944475#6,7.581211,45.078402,138
124258541,7.583406,45.05427,138
37983080#2,7.62376,44.98945,138
124258541,7.583011,45.053401,138
124258541,7.583736,45.055147,138
83469901#5,7.761246,45.159956,138
83469901#5,7.76241,45.159938,138
207431384,7.66917,44.977091,137
-150101398#2,7.765288,45.136319,137
161424593#1,7.70474,44.976625,136
37928264#4,7.578263,44.997108,136
-30250811#2,7.670603,44.979754,136
252268249#2,7.54149,45.128675,136
161424593#1,7.703975,44.978278,136
161424593#1,7.704313,44.977442,136
37928264#4,7.580433,44.997408,136
37928264#4,7.579349,44.997256,136
252268249#2,7.540842,45.130027,136
30250863,7.672682,44.971363,136
30250863,7.671506,44.97165,136
252268249#2,7.541166,45.129351,136
37928264#4,7.577164,44.997026,136
-26602384,7.575551,45.095959,135
-26602384,7.574158,45.095884,135
-134543552#4,7.70451,44.989872,135
35776293,7.738501,45.146393,135
78667604#3,7.550157,44.979189,135
78667604#3,7.546718,44.977617,135
78667604#3,7.549345,44.978744,135
78667604#3,7.545788,44.97731,135
78667604#3,7.5485,44.978332,135
78667604#3,7.547638,44.977939,135
83546826,7.58329,45.050622,134
189724106#2,7.53657,45.141866,134
80142958#7,7.569819,45.072373,134
149727850,7.578892,45.099785,134
149727850,7.577744,45.10011,134
38318199#0,7.757071,45.14265,134
149727850,7.577251,45.099301,134
189724106#2,7.536266,45.142568,134
83546826,7.582733,45.0514,134
83546826,7.583847,45.049844,134
258982361#2,7.696299,44.989667,133
-134543552#1,7.706659,44.99276,133
247705710#6,7.578976,45.095907,132
135653248#0,7.670427,44.978923,132
37992587#0,7.698044,44.992239,132
529715275#1,7.735783,45.146212,132
529715275#1,7.73635,45.146738,132
26982206#6,7.613436,44.979408,132
37992587#0,7.697951,44.991557,132
135653248#0,7.670485,44.979716,132
135653248#0,7.670369,44.978129,132
80142958#0,7.563483,45.0721,131
-462296758,7.741672,45.142284,131
-69883347#3,7.664401,45.158657,131
151910042,7.580136,45.094009,131
-462296758,7.741145,45.141511,131
133627113#0,7.757536,45.141237,130
-594623250#1,7.626452,44.983639,130
173496483#3,7.770139,45.137974,130
82888041#1,7.759388,45.000585,130
82888041#1,7.759577,45.001284,130
82888041#1,7.759109,44.999901,130
168200817,7.562582,45.068794,130
-594623250#1,7.625604,44.983826,130
168200817,7.562392,45.067903,130
40459284,7.763985,45.149207,129
40459284,7.759272,45.146833,129
40459284,7.762093,45.148263,129
40459284,7.764864,45.149739,129
40459284,7.763039,45.148735,129
40459284,7.761147,45.147792,129
40459284,7.7602,45.14732,129
-37928264#7,7.591512,44.996699,128
-27998537#0,7.549138,45.086715,128
-37928264#7,7.590252,44.996832,128
28520016,7.56611,45.09079,128
314832638#0,7.747375,45.14116,128
314832638#0,7.746376,45.14067,128
-27998537#0,7.549461,45.087335,128
37983083#4,7.669142,44.972016,127
-45061254,7.738361,45.146407,127
37983083#4,7.668052,44.972277,127
37975287#3,7.552471,45.060348,127
173499654#0,7.583473,45.052177,127
173499654#0,7.582223,45.052228,127
173499654#0,7.584722,45.052126,127
gneE153,7.730548,44.966838,127
gneE153,7.731752,44.966656,127
37928253#0,7.550803,44.979769,127
gneE153,7.732955,44.966475,127
gneE153,7.729344,44.967019,127
37975287#3,7.551487,45.06079,127
37928253#0,7.549853,44.979195,127
gneE153,7.734159,44.966294,127
37928253#0,7.546713,44.977764,127
37975287#3,7.553461,45.059912,127
37928253#0,7.54782,44.97817,127
-45061254,7.737623,45.146953,127
-45061254,7.736739,45.146709,127
gneE153,7.72814,44.9672,127
gneE153,7.726936,44.967381,127
37928253#0,7.548855,44.978664,127
318368230#1,7.568615,45.095543,125
122313904#0,7.58067,45.074256,125
28247307,7.669522,44.975205,125
318368230#1,7.569825,45.095608,125
122313904#0,7.580533,45.073648,125
424270453#1,7.582312,45.073183,124
252268249#1,7.540166,45.131513,124
252268249#1,7.540475,45.130832,124
424270453#1,7.581531,45.073729,124
173146687#1,7.537032,45.140873,124
173146687#1,7.537369,45.140358,124
497505371,7.552082,45.001008,123
495275391#0,7.665313,44.991517,123
495275391#0,7.666243,44.993192,123
495275391#0,7.666075,44.992279,123
-408033024#2,7.740515,45.140581,123
-37928264#8,7.595035,44.99633,123
185634070,7.657063,44.994237,123
185634070,7.656535,44.99509,123
185634070,7.65595,44.995918,123
28247309,7.66345,44.973305,123
28247309,7.662362,44.973615,123
28247309,7.664448,44.972892,123
-37928264#8,7.592686,44.996576,123
497505371,7.552432,45.001853,123
-37928264#8,7.593861,44.996453,123
-408033024#2,7.740133,45.140022,123
252268249#0,7.539897,45.132434,122
-38099033#0,7.664458,44.990794,122
38318480#2,7.76188,45.14874,122
252268249#0,7.53983,45.133248,122
38318480#2,7.759921,45.147789,122
38318480#2,7.758942,45.147314,122
38318480#2,7.756972,45.146374,122
472789072,7.736177,45.146847,122
83599780#0,7.606799,45.119567,122
38318480#2,7.754873,45.1456,122
83599780#0,7.605786,45.120124,122
38318480#2,7.7609,45.148265,122
38318480#2,7.757963,45.146838,122
38318480#2,7.755913,45.145999,122
115606995#1,7.63015,44.995718,121
115606995#1,7.630954,44.997395,121
115606995#1,7.630592,44.996546,121
115606995#1,7.629572,44.994932,121
133620555#3,7.766108,45.137028,121
534436946,7.773293,45.139987,121
81187731,7.666031,44.992034,121
132521075,7.666289,44.992532,120
37985919#4,7.699868,44.981404,120
-159972747#1,7.713088,44.993312,120
22699459,7.539682,45.100672,120
-159972747#1,7.712295,44.993664,120
37971591#3,7.544721,45.056184,120
22699459,7.539211,45.100069,120
37985919#4,7.700234,44.979932,120
37985919#4,7.700051,44.980668,120
177630105#1,7.772285,45.138778,119
573533382#1,7.560764,45.07199,119
-237336092#5,7.534901,45.10266,118
-132521044,7.661337,44.98818,118
304450453,7.735692,45.145432,118
79941734#6,7.563187,45.072254,118
39537943#5,7.575668,45.069176,118
80142930,7.588825,45.043885,117
-43011918#2,7.583685,45.072913,117
47816671#0,7.578417,45.096219,117
-83490477#4,7.657496,44.987866,117
-94978756#2,7.662706,44.99106,117
-43692915,7.767797,45.139483,117
-83490477#4,7.656248,44.988039,117
256951303#2,7.705709,44.978245,117
256951303#2,7.70496,44.978675,117
37928264#5,7.581721,44.997579,116
-377107116#0,7.553175,45.143977,116
-185634070,7.6565,44.995075,116
-185634070,7.655919,44.995898,116
-377107116#0,7.554321,45.143971,116
-377107116#0,7.556607,45.143795,116
-377107116#0,7.555464,45.143883,116
37928264#5,7.583083,44.997486,116
37928264#5,7.58444,44.997346,116
83524143#1,7.597658,44.996034,116
80142958#5,7.568595,45.07232,115
-148319535,7.557204,44.975417,115
-148319535,7.558155,44.974789,115
-133627094#3,7.757529,45.141068,115
-133627094#3,7.758333,45.140593,115
-58487123#3,7.566335,45.072514,115
-148319535,7.559123,44.974175,115
536720409#0,7.613633,44.980021,115
536720409#0,7.614019,44.980536,115
161424599#3,7.708592,44.977039,114
161424599#3,7.707807,44.977343,114
38318158#0,7.746493,45.144224,114
38318158#0,7.74775,45.144023,114
37992585,7.696247,44.989715,114
37992585,7.695068,44.989725,114
36073719#6,7.573989,45.069883,114
38318158#0,7.743972,45.144611,114
38318158#0,7.745232,45.144415,114
37992590#3,7.699353,44.987941,113
37992590#3,7.69913,44.988773,113
-38321497,7.628347,44.993659,113
-39652167,7.593342,45.049807,113
56131368#0,7.738015,45.046679,113
56131368#0,7.739464,45.04554,113
-39652167,7.592025,45.048128,113
56131368#0,7.738929,45.046285,113
56131368#0,7.737125,45.047058,113
-39652167,7.594003,45.050645,113
-39652167,7.592683,45.048967,113
37992590#3,7.698907,44.989604,113
56131368#0,7.740104,45.044845,113
112609608#1,7.757588,45.142318,112
113549356#0,7.75764,45.142327,112
252268249#4,7.54162,45.125392,112
23180471#1,7.572834,45.091155,112
23180471#1,7.572449,45.090483,112
39689575#1,7.588768,45.057473,112
23180471#1,7.572063,45.08981,112
79941734#3,7.566718,45.072402,112
37764923#1,7.575744,45.052545,112
26982196#0,7.606581,44.997442,111
452937367,7.703921,44.989246,111
133620555#6,7.762651,45.13501,111
39497960#6,7.584893,45.067118,111
-130009217#1,7.586477,45.053248,111
177631128,7.773868,45.139526,111
-130009217#1,7.586532,45.054019,111
-59045257#3,7.566083,45.110434,111
133620555#6,7.76182,45.134538,111
39242881#4,7.58248,45.048145,110
133627094#2,7.759565,45.139876,110
39242881#4,7.581897,45.047473,110
39242881#4,7.583066,45.048815,110
-237336092#0,7.539097,45.10321,110
38318118,7.742947,45.144018,110
163689318,7.577655,45.098689,110
38960557,7.523671,44.974374,109
38960557,7.522788,44.97397,109
39497960#7,7.584731,45.066145,109
38960557,7.522033,44.973455,109
-189651262#4,7.678019,44.975817,109
-189651262#4,7.677592,44.975226,109
38960557,7.52139,44.972863,109
211478993#0,7.575737,45.072628,109
133620555#4,7.764924,45.136348,109
-189651262#4,7.678844,44.976242,109
-83490477#8,7.660931,44.987738,109
133620555#4,7.764151,45.135918,109
37928264#3,7.575818,44.996923,109
37928264#3,7.574657,44.996825,109
-36493533#3,7.707919,44.994041,108
15215737#4,7.700763,44.976802,108
556748515,7.539735,45.13434,107
-81921624#1,7.663746,45.152588,107
-38318591#1,7.745896,45.148398,107
-38318591#1,7.748151,45.151684,107
-38318591#1,7.746471,45.149215,107
-38318591#1,7.747594,45.15086,107
556748515,7.539667,45.135148,107
-38318591#1,7.747038,45.150036,107
210665548,7.734972,45.145978,107
-22979705#1,7.534571,45.154408,106
-22979705#1,7.534736,45.153493,106
-22979705#1,7.534902,45.152578,106
-134872990#4,7.587654,45.061246,106
472045807,7.73692,45.148715,106
-134872990#4,7.587381,45.059755,106
-134543547,7.709698,44.99477,106
-134872990#4,7.587517,45.0605,106
51443835#1,7.63486,45.153478,105
70541317#1,7.53507,45.145607,105
51443835#1,7.634997,45.154366,105
51443835#1,7.634431,45.150815,105
36493533#1,7.708414,44.994662,105
70541317#1,7.535131,45.147121,105
70541317#1,7.535101,45.146364,105
51443835#1,7.634582,45.151702,105
51443835#1,7.634722,45.15259,105
26602380,7.588726,45.100425,104
-151905764,7.662916,45.154525,104
-36493533#1,7.708146,44.994304,104
-39497971#9,7.585469,45.057913,104
189725141#0,7.530081,45.099218,104
26602380,7.588871,45.099607,104
594623250#1,7.624745,44.983985,104
594623250#1,7.625592,44.983798,104
247705710#8,7.579422,45.096183,104
38318203,7.756739,45.143252,104
37992354#2,7.702486,44.987863,103
38318591#4,7.748625,45.152179,103
38318591#4,7.749019,45.152765,103
133620533,7.768522,45.136333,103
-27998537#3,7.548282,45.08532,103
-165763722#1,7.739227,45.146265,103
53756591#1,7.539572,45.136152,103
133620555#2,7.766485,45.138031,103
81187715,7.666029,44.995321,103
149906235,7.57927,45.095831,103
284828292#0,7.663692,45.151554,103
58887502#2,7.621294,44.985253,103
81187728,7.669224,44.984536,102
-344011171#0,7.533635,45.101774,102
83469901#6,7.75752,45.159205,102
-42586523,7.583281,45.074482,102
45441931#2,7.574669,45.088143,102
-42586523,7.582112,45.074744,102
157169296,7.692307,45.139329,102
83469901#6,7.759889,45.159972,102
81187728,7.670538,44.984538,102
83469901#6,7.758667,45.159656,102
-252268258#1,7.550261,45.090436,101
580401183#0,7.576234,45.09616,101
22957307,7.526449,45.097753,101
82888041#5,7.759103,45.006624,100
-111985653#0,7.573927,45.093143,100
81187713#2,7.65862,44.984922,100
81187713#2,7.659114,44.985433,100
-111985653#0,7.574838,45.094726,100
82888041#5,7.759528,45.005761,100
82888041#5,7.758584,45.007458,100
-111985653#0,7.574382,45.093935,100
-69883347#2,7.663252,45.157944,100
133620555#0,7.767237,45.138642,100
95807068,7.569316,45.090457,100
-38317960#0,7.733128,45.151351,99
-159649630#1,7.620799,45.159556,99
82881608#2,7.754894,45.012725,99
247705706,7.579472,45.09509,99
-159649630#1,7.620411,45.158608,99
82881608#2,7.754573,45.013465,99
25797614#6,7.552674,44.980024,99
-38317960#0,7.731942,45.151794,99
-38317960#0,7.735521,45.15049,99
-38317960#0,7.734324,45.15092,99
-38317960#0,7.730756,45.152238,99
-39908103#2,7.561309,45.066278,98
-39908103#2,7.56167,45.066956,98
131745670#1,7.765471,45.139088,98
37983084#1,7.628307,44.993389,97
252630653#2,7.574033,45.072722,97
37983084#1,7.627834,44.99392,97
149817722#0,7.645574,44.977057,97
-93862483#2,7.583801,45.096077,97
-93862483#2,7.585131,45.096103,97
-93862483#2,7.582469,45.096095,97
-49206929#0,7.549964,45.101891,97
-93862483#2,7.586439,45.096278,97
26620354#1,7.568189,45.09103,97
26620354#1,7.567313,45.091329,97
-173146689#7,7.549883,45.143101,97
-173146689#7,7.552056,45.143782,97
-173146689#7,7.55097,45.143442,97
83469901#3,7.765294,45.15999,96
83469901#3,7.76742,45.160559,96
-22957308#0,7.530221,45.09996,96
30250811#0,7.672795,44.977831,96
83469901#3,7.766272,45.160446,96
83469901#3,7.764141,45.159917,96
450274967,7.586421,45.087124,96
134872990#4,7.587558,45.060497,96
134872990#4,7.587285,45.059006,96
252268249#5,7.542132,45.123427,96
252268249#5,7.54202,45.124147,96
134872990#4,7.587421,45.059751,96
514722734,7.577208,45.099292,96
514722734,7.576824,45.099935,96
-94180649,7.646813,45.1473,95
189651262#3,7.679299,44.980047,95
189651262#3,7.679356,44.980838,95
189651262#3,7.678887,44.979306,95
255961293#0,7.59195,45.112066,95
189651262#3,7.678828,44.978515,95
189651262#3,7.679102,44.977745,95
255961293#0,7.59241,45.111172,95
472045806#0,7.737038,45.148795,94
42944475#6,7.581517,45.079946,94
133855822,7.725899,45.039244,94
132521079,7.666229,44.995763,94
476365232,7.756637,45.138146,94
42944475#6,7.581344,45.079176,94
133739959#1,7.767047,45.133158,93
37983084#0,7.630298,44.991815,93
37983084#0,7.635332,44.988371,93
-26982189,7.606235,44.992377,93
-115606995#1,7.629607,44.994918,93
-26982189,7.605774,44.993221,93
37983084#0,7.631924,44.99063,93
37983084#0,7.633629,44.989501,93
37983084#0,7.634481,44.988936,93
-115606995#1,7.630992,44.997386,93
37983084#0,7.629496,44.992416,93
37983084#0,7.632776,44.990065,93
133739959#1,7.767528,45.132365,93
37983084#0,7.6311,44.991214,93
-115606995#1,7.63063,44.996535,93
177630105#0,7.771636,45.1384,93
-115606995#1,7.628925,44.994173,93
-115606995#1,7.630186,44.995706,93
28210549,7.698971,44.985268,93
43381381#5,7.760279,45.141816,92
27648662,7.707674,44.970612,92
139297967,7.532867,44.990829,92
139297967,7.53377,44.990192,92
139297967,7.546597,44.982859,92
139297967,7.540179,44.9858,92
139297967,7.53919,44.986368,92
139297967,7.541233,44.985292,92
-133855817#2,7.731921,45.04546,92
139297967,7.536476,44.988276,92
139297967,7.545497,44.983315,92
139297967,7.537373,44.987635,92
-133855817#2,7.732278,45.046229,92
139297967,7.542287,44.984783,92
-133855817#2,7.73451,45.046104,92
-133855817#2,7.729323,45.045376,92
139297967,7.534674,44.989554,92
-81921624#0,7.663753,45.152228,92
-133855817#2,7.731188,45.044959,92
27648662,7.708772,44.970391,92
139297967,7.535577,44.988917,92
139297967,7.53827,44.986993,92
139297967,7.54334,44.984275,92
-133855817#2,7.73021,45.044877,92
36493533#0,7.7088,44.995073,92
139297967,7.544401,44.983775,92
-133855817#2,7.733383,45.046183,92
-133855817#2,7.735478,45.046505,92
-133855817#2,7.736629,45.046391,92
59179611#3,7.65583,44.981003,91
59179611#3,7.655512,44.979534,91
-37928264#4,7.580413,44.997493,91
-37928264#4,7.578248,44.997194,91
-37928264#4,7.581495,44.997644,91
-301638366,7.699481,44.991352,91
26925479#5,7.581029,45.076856,91
111995434,7.563091,45.072088,91
172346048,7.760499,44.974224,91
-301638366,7.698766,44.990948,91
-37928264#4,7.579331,44.997342,91
-81187709#1,7.666329,44.992528,91
37992040,7.700293,44.985469,91
37992363#0,7.701511,44.99064,91
-37981514,7.627939,44.993275,91
59179611#3,7.655527,44.980279,91
149727844#1,7.578746,45.096863,91
149727844#1,7.578416,45.097406,91
28247310,7.664542,44.972099,90
28247310,7.665093,44.971353,90
173496483#0,7.768823,45.137335,90
28247310,7.666278,44.971467,90
132533783#4,7.671439,44.993177,90
22956484#2,7.541141,45.100656,90
22956484#2,7.542594,45.100593,90
45847601,7.737618,45.147642,90
134543552#0,7.707787,44.993944,89
161424599#1,7.710986,44.976356,89
-307531305#0,7.54608,45.103089,89
-82889388#0,7.748135,45.013355,89
-82889388#0,7.747131,45.014652,89
185647992#3,7.639808,44.98572,89
185647992#3,7.639023,44.986237,89
185647992#3,7.63819,44.986704,89
-82889388#0,7.745473,45.015729,89
-82889388#0,7.746364,45.015247,89
59179618#9,7.643566,44.977392,89
-82889388#0,7.747539,45.013966,89
53756591#0,7.539078,45.137169,89
59179618#9,7.644505,44.977192,89
80142938#1,7.586333,45.045151,89
-292026456,7.644302,45.153287,88
39604703#2,7.615768,44.974788,88
-292026456,7.644605,45.151637,88
-80142946#1,7.591192,45.047047,88
-292026456,7.644543,45.152471,88
-69883347#1,7.663215,45.156917,88
-88810280,7.568953,45.083003,88
39604703#2,7.616172,44.974053,88
37983089,7.670097,44.975675,88
-292026456,7.644719,45.150805,88
-88810280,7.570296,45.082768,88
-80142946#1,7.590024,45.04555,88
-80142946#1,7.590609,45.046298,88
-80142946#1,7.589435,45.044803,88
134543552#2,7.706454,44.992681,87
-38099033#2,7.663043,44.989864,87
26545108#5,7.691815,45.150609,87
37983081#2,7.663235,44.973624,87
26545108#5,7.69052,45.150753,87
408033024#1,7.739236,45.138513,87
-38099033#2,7.662238,44.989096,87
37983081#2,7.662176,44.973924,87
26545108#5,7.689217,45.150858,87
-552832175,7.529458,45.09768,86
-552834385#0,7.550028,45.088443,86
-552832175,7.530817,45.097573,86
-552832175,7.532188,45.097585,86
-552832175,7.533557,45.097575,86
-552832175,7.534839,45.097337,86
39260420,7.589664,45.043505,86
-39689577,7.588504,45.058816,86
534657045,7.556372,45.070618,86
-157169276,7.691238,45.139901,86
-39689577,7.587341,45.058921,86
279394242#3,7.582662,45.072925,86
304450304#0,7.735106,45.145582,86
