step,vehicle_id,site_id
540,26573,
540,10148,900606
540,12346,901196
540,17046,900048
540,28603,900250
540,593,203393
540,12799,900914
540,23563,204093
540,25882,
540,11405,900041
540,6919,901243
540,18734,901092
540,13603,900879
540,13817,205207
540,15445,901107
540,19134,204606
540,22085,203400
540,26279,900194
540,7584,900488
540,17130,901131
540,18714,901092
540,23149,900114
540,24329,
540,6490,202885
540,23121,204237
540,8852,900055
540,24396,203137
540,26516,
540,30146,900972
540,782,900897
540,16720,900008
540,30430,
540,16884,900053
540,17628,901008
540,26248,901398
540,5218,900104
540,6696,203133
540,26521,901179
540,3745,204604
540,7867,900655
540,12219,206907
540,12680,900042
540,13218,900048
540,17265,900369
540,17657,901008
540,26170,901398
540,5758,900046
540,12380,206907
540,16176,901237
540,21660,203659
540,21663,901209
540,22519,901861
540,26415,900140
540,3750,204603
540,16420,900064
540,17186,900697
540,18195,900876
540,19333,203315
540,28035,203193
540,15153,900021
540,12837,900064
540,17669,900047
540,27306,206142
540,14041,901107
540,26665,900140
540,28568,203193
540,8723,900055
540,20416,900414
540,24075,204093
540,25897,
540,20975,202499
540,21306,901752
540,27780,
540,8148,901279
540,17199,900862
540,866,202883
540,18574,901211
540,19913,900414
540,22617,900015
540,2161,203430
540,27614,203193
540,29976,900402
540,3030,900405
540,20558,901179
540,28696,
540,3390,204239
540,6085,900928
540,821,203147
540,12207,203395
540,23765,
540,24998,900194
540,13636,900697
540,7881,900029
540,14590,900114
540,1900,900897
540,25395,900015
540,26171,901398
540,7778,203127
540,9751,900076
540,1976,900969
540,23713,900133
540,27032,901442
540,28978,901752
540,29619,202883
540,390,901856
540,5254,900104
540,14665,207693
540,18399,901752
540,25127,901092
540,18461,900047
540,20578,901179
540,25526,900010
540,26525,900194
540,30550,
540,16120,901237
540,23484,
540,29342,
540,585,900983
540,6990,900327
540,10494,901065
540,11308,901236
540,14543,900114
540,25929,
540,260,203147
540,29864,901438
540,97,901856
540,11856,203697
540,21141,901198
540,23708,202880
540,3846,203390
540,7403,205716
540,10959,901386
540,13099,203388
540,17350,900862
540,17791,900014
540,20500,205243
540,24019,900402
540,25967,901398
540,8539,900037
540,13693,900697
540,16307,900042
540,2042,900063
540,26825,900316
540,17380,900862
540,23198,
540,23254,
540,25998,901398
540,10620,205522
540,10809,900941
540,12495,900104
540,18608,901861
540,18770,900006
540,23751,900133
540,5181,203127
540,17195,900862
540,18638,901752
540,26032,901398
540,27530,900892
540,29953,
540,1627,900864
540,18196,900876
540,23139,901752
540,29366,
540,3686,204662
540,13852,205207
540,15382,901107
540,21125,901198
540,23466,203349
540,24923,900010
540,25076,900010
540,22190,203270
540,25088,900022
540,29478,900003
540,19686,900955
540,23231,
540,24573,900194
540,27372,900015
540,3020,203172
540,110,203147
540,11557,900956
540,25724,900194
540,27262,
540,29572,900095
540,380,901856
540,18225,900925
540,21536,207336
540,29527,901235
540,30159,900972
540,4073,206829
540,437,900032
540,18424,900876
540,19738,900955
540,20013,900045
540,7082,900534
540,14028,901107
540,15620,900021
540,16567,901166
540,1725,202881
540,23378,202882
540,5196,900007
540,19054,901390
540,19282,901479
540,23147,900020
540,131,203147
540,15154,204812
540,26725,900357
540,28203,204237
540,12642,206207
540,15887,204601
540,17213,900862
540,20787,203400
540,24221,900140
540,3717,204603
540,8584,900022
540,19899,203231
540,24362,901375
540,29774,901350
540,30503,900316
540,8359,900068
540,9958,901268
540,13892,900167
540,25619,
540,30639,
540,8253,202945
540,12282,900655
540,14674,900114
540,17756,900906
540,25233,
540,11923,206907
540,12586,900098
540,17797,900014
540,22172,203270
540,4497,900070
540,10090,901834
540,15468,900858
540,29757,204818
540,29795,901350
540,14175,900581
540,2302,203135
540,6111,901153
540,11427,203136
540,29064,203193
540,5617,901268
540,11120,900339
540,16560,901166
540,28306,204744
540,28397,900250
540,10178,202885
540,16516,900926
540,22075,900062
540,22236,900020
540,25058,900022
540,29971,202882
540,7165,901251
540,11782,203697
540,13092,203388
540,14939,900114
540,1763,900027
540,952,204818
540,12356,900098
540,15294,202789
540,23897,900133
540,2535,900402
540,29122,
540,7185,901251
540,901,900035
540,9423,900088
540,11309,901236
540,15865,900021
540,17443,900697
540,22580,901861
540,13257,900457
540,11142,901236
540,22229,900020
540,5651,901131
540,17288,900369
540,21486,207336
540,21944,900017
540,5402,901279
540,6709,900540
540,10307,205908
540,13841,205207
540,15392,901107
540,20214,901538
540,3584,901238
540,5474,900010
540,6467,203195
540,10486,901065
540,20885,900017
540,24784,900010
540,286,203147
540,6781,203133
540,8371,900037
540,10161,901329
540,1086,205137
540,13278,900457
540,15394,901107
540,16730,900008
540,5183,203127
540,7033,900327
540,19399,204596
540,21258,202948
540,27865,900250
540,3774,901030
540,13462,900369
540,27991,900250
540,507,901255
540,7531,203146
540,10742,900059
540,11789,203697
540,15437,901107
540,17068,900862
540,18762,901092
540,22274,203597
540,25101,900022
540,6141,900075
540,10294,205908
540,1176,900359
540,18155,206830
540,24373,900194
540,26355,900194
540,29827,204818
540,9689,900016
540,10946,901386
540,13233,900926
540,22223,203597
540,23732,900133
540,25041,900010
540,2999,900665
540,10491,901065
540,16234,900468
540,1661,900983
540,24691,900194
540,35,204093
540,4046,206829
540,14534,900114
540,1467,900027
540,11716,900488
540,19404,900048
540,1952,900969
540,29566,901235
540,29820,204818
540,10968,901386
540,21312,202795
540,2184,203430
540,22650,900015
540,27176,206142
540,7227,901251
540,18610,900047
540,23990,900286
540,6355,901300
540,7191,901251
540,14264,900581
540,26866,900316
540,28099,
540,2860,202895
540,29287,
540,11113,900339
540,14923,900114
540,16892,900607
540,19171,901390
540,7362,900534
540,921,900035
540,11732,900488
540,13182,900048
540,1416,203234
540,21353,901538
540,30250,205451
540,20811,203400
540,24643,900194
540,26177,901398
540,26806,901179
540,1199,204662
540,1265,900359
540,24331,900194
540,29525,901235
540,13151,203388
540,29258,
540,5967,204749
540,6869,900046
540,16532,901166
540,17686,900047
540,24853,901398
540,717,203349
540,8045,203398
540,15704,901107
540,21989,900337
540,22515,901861
540,27772,203193
540,29585,204818
540,8528,900037
540,13213,900048
540,14717,207693
540,25800,900140
540,7380,901853
540,8284,900068
540,11535,900956
540,12174,203395
540,14176,900581
540,24359,900010
540,25218,900022
540,11344,900488
540,5837,900928
540,6989,900327
540,19296,901479
540,8708,900055
540,5881,900928
540,6554,203195
540,6836,900046
540,11370,900488
540,16198,901237
540,30226,205451
540,7173,901251
540,1667,900983
540,17792,900014
540,2411,900007
540,2451,900007
540,303,901856
540,3220,900336
540,22169,203270
540,30298,205451
540,12463,900098
540,14978,900114
540,15023,900114
540,25648,
540,21970,901253
540,25691,900140
540,12264,900098
540,16566,900926
540,19848,206831
540,27011,
540,30239,202793
540,3353,900370
540,9397,203896
540,12996,204162
540,17997,900047
540,22743,901117
540,30247,205451
540,6174,901242
540,12227,900655
540,1977,900402
540,200,203147
540,22936,204237
540,26231,901398
540,626,900983
540,11314,901236
540,12658,901017
540,15042,900114
540,17924,900925
540,21348,901752
540,23790,900133
540,25978,
540,13402,205332
540,27199,900357
540,7179,901251
540,12311,203697
540,14448,900114
540,17409,900862
540,2685,205137
540,28499,205587
540,5606,202893
540,9290,203897
540,11670,204601
540,23008,901209
540,25704,900194
540,29086,203193
540,4706,900030
540,9868,205247
540,19307,204606
540,26332,
540,11585,204601
540,19563,202499
540,22420,900990
540,12621,900468
540,13924,205207
540,18603,900047
540,22360,203597
540,23177,900744
540,27851,900250
540,29357,
540,597,203393
540,1972,901330
540,27756,900250
540,29957,
540,3699,901243
540,4178,900019
540,11605,204601
540,14501,900114
540,21062,900020
540,21758,900017
540,22928,204237
540,27231,
540,3469,206263
540,6943,203133
540,15891,204601
540,6695,203133
540,9645,208655
540,14279,900581
540,14588,900114
540,16885,900607
540,22544,901861
540,29539,901235
540,11502,900903
540,18258,900876
540,658,202943
540,13941,205207
540,15873,900021
540,22063,203867
540,5290,900024
540,7096,900534
540,1534,900027
540,20763,900018
540,24038,202880
540,24048,900133
540,28893,
540,29672,204818
540,14926,900114
540,2369,900007
540,5493,901375
540,5879,205133
540,15969,900021
540,17501,900862
540,12915,206210
540,22373,900990
540,27290,206142
540,28362,204744
540,28462,901861
540,15424,901107
540,18202,900876
540,19940,206830
540,3702,901234
540,10052,901268
540,10325,901065
540,11089,900339
540,13514,900879
540,13865,205207
540,29772,901350
540,8369,900037
540,10521,205522
540,15192,900114
540,16625,900877
540,27908,900250
540,27938,900250
540,30506,900316
540,4927,901275
540,5622,202893
540,10632,203194
540,16738,900008
540,27680,900250
540,28291,901861
540,642,900133
540,6703,203133
540,16401,900064
540,19007,901390
540,21420,203597
540,24002,202880
540,26,204093
540,27673,900250
540,30499,
540,3697,901183
540,17893,900925
540,21154,202948
540,21458,203597
540,30188,205451
540,4868,900030
540,7408,205716
540,12303,203697
540,14863,900114
540,16400,900064
540,17312,900862
540,17680,900047
540,18192,900876
540,22297,203597
540,27170,900357
540,16253,901237
540,18098,900047
540,21167,202948
540,25812,
540,4082,901279
540,9344,203396
540,10978,204046
540,11260,901332
540,11992,203696
540,15116,900114
540,16380,900064
540,2036,900063
540,24219,202880
540,26841,900085
540,6846,900046
540,2556,900035
540,11475,900488
540,12147,203395
540,15121,900114
540,19129,204606
540,10673,900467
540,1843,900969
540,18476,900047
540,22715,900085
540,23279,
540,2435,203135
540,4638,901275
540,17605,203315
540,21759,900017
540,23545,900402
540,3530,205245
540,8945,203897
540,15053,900114
540,16424,900064
540,17325,900862
540,20960,204608
540,26781,901179
540,27812,900250
540,11035,900041
540,18125,203235
540,22039,203867
540,24865,900357
540,4974,900033
540,7437,205716
540,12241,900655
540,12730,206207
540,8083,900086
540,14634,900114
540,17986,900047
540,18926,204042
540,24035,202880
540,28259,900892
540,23574,202880
540,3656,901183
540,4259,900028
540,15762,901107
540,22887,900892
540,26225,901398
540,27685,900250
540,5981,205133
540,6819,203230
540,26437,
540,27184,900357
540,6373,901489
540,7218,900904
540,10679,900467
540,11955,203395
540,23131,204744
540,6619,901489
540,7208,901251
540,11601,204601
540,28205,204237
540,28309,204744
540,30148,900972
540,5028,901275
540,13524,900879
540,14977,900114
540,24953,900194
540,25614,
540,26188,901398
540,915,900095
540,12173,203395
540,23752,900133
540,24406,901234
540,4901,203348
540,5381,901375
540,8780,900068
540,1549,900491
540,16010,900021
540,18812,900006
540,21670,900337
540,23491,203349
540,26175,901398
540,9926,901268
540,16257,900414
540,1638,900027
540,18456,900047
540,2047,900063
540,21128,202948
540,22215,203867
540,29773,901350
540,13733,204325
540,16916,900008
540,19204,901390
540,9806,901286
540,10273,901329
540,10993,204049
540,14868,900114
540,19917,206830
540,8749,900068
540,1666,203393
540,19744,900955
540,29987,202882
540,10872,901386
540,19943,206830
540,22378,900990
540,7148,901251
540,8547,900022
540,11470,203136
540,14354,900870
540,16237,900468
540,24629,
540,26682,901179
540,9367,203396
540,10854,900907
540,14071,901107
540,14278,900870
540,18620,900047
540,22012,900337
540,24168,900420
540,25394,901179
540,27886,900250
540,3192,900336
540,11760,900488
540,16741,900008
540,17273,900369
540,18247,900925
540,25576,900010
540,26000,901398
540,15457,901107
540,26297,
540,28076,
540,4877,901275
540,6630,208102
540,9604,901341
540,11804,203697
540,15601,900858
540,18184,900876
540,19005,203400
540,23185,901861
540,29810,901350
540,5913,205133
540,11222,901236
540,14158,900581
540,17608,202499
540,17900,900014
540,20436,900414
540,20858,204608
540,21996,900337
540,23111,901209
540,23734,900133
540,12863,203390
540,6117,205133
540,8037,203398
540,9453,208655
540,21479,900102
540,14063,901107
540,15557,900858
540,21669,900337
540,22196,203270
540,24014,206823
540,24442,901234
540,7667,900488
540,7995,203398
540,157,901856
540,18555,900047
540,23433,203349
540,25454,900010
540,28322,204744
540,28829,203193
540,3155,900897
540,10768,901367
540,11714,900488
540,14705,900114
540,22680,900015
540,2330,203135
540,27645,900250
540,29096,
540,8108,901235
540,10920,901386
540,18754,901092
540,23364,
540,27428,901117
540,25820,
540,11058,900339
540,1410,203234
540,14100,900014
540,27474,900015
540,8053,203398
540,13237,900926
540,14122,900876
540,15738,900021
540,19865,203467
540,20420,900414
540,21494,207336
540,25132,900072
540,27528,900892
540,2851,202895
540,8712,900055
540,17444,900862
540,20968,204608
540,21403,901752
540,25397,901179
540,30306,901350
540,18007,900047
540,22937,204237
540,25631,
540,25831,
540,1217,900359
540,1645,202943
540,19766,900955
540,2013,901330
540,3627,901183
540,6033,900016
540,7915,900029
540,9974,901268
540,23100,901209
540,23695,900133
540,24200,
540,6353,901300
540,7287,900534
540,7330,900044
540,12835,900064
540,16973,901341
540,19925,203232
540,21261,901198
540,24451,900010
540,15119,900114
540,17307,900862
540,23501,203349
540,6915,900540
540,10827,901367
540,12562,205599
540,16818,900008
540,1738,901168
540,18964,900006
540,235,203147
540,16414,900064
540,18713,901092
540,18740,901092
540,22320,900990
540,6926,203133
540,12144,203395
540,16265,900414
540,18381,900047
540,19295,901479
540,421,900032
540,12804,900914
540,1605,901168
540,23056,204744
540,9454,208655
540,10453,901065
540,12805,900914
540,19496,901479
540,20067,204460
540,22556,901861
540,27215,900357
540,30274,205451
540,4138,900028
540,4488,900019
540,6955,900929
540,758,900035
540,13575,900879
540,20454,204460
540,22042,203867
540,24936,
540,8954,203897
540,13922,205207
540,16845,900008
540,17464,203314
540,22119,900990
540,22723,900015
540,30248,205451
540,4729,900030
540,5410,901234
540,7785,900488
540,1595,206841
540,25957,901398
540,28126,
540,1255,204662
540,15038,900114
540,16654,900607
540,29159,900515
540,6898,900540
540,701,206840
540,7619,901853
540,10462,901065
540,16633,900877
540,25643,
540,29085,203193
540,6435,203774
540,7108,203133
540,11872,203696
540,18094,900047
540,21530,207336
540,26787,901179
540,7341,900044
540,10947,901386
540,12253,900098
540,12726,206207
540,13018,900922
540,16407,900072
540,27602,900250
540,6358,901300
540,22124,900990
540,26603,901398
540,5542,900068
540,7581,900488
540,10848,204049
540,13083,900544
540,23702,900133
540,24903,900010
540,5887,900031
540,6492,202885
540,7016,900880
540,7597,900488
540,15495,901107
540,19976,203231
540,23225,
540,24924,900010
540,30051,900972
540,1083,901243
540,11439,203136
540,11859,203696
540,13701,900697
540,2189,203430
540,4019,901228
540,6379,203774
540,10198,205600
540,11692,204601
540,11697,203146
540,12115,203395
540,19350,900659
540,27256,900357
540,29430,
540,16226,901237
540,18371,900925
540,27996,900250
540,4646,203133
540,5093,901275
540,5637,900068
540,10094,901834
540,10650,900880
540,10960,901386
540,15875,204601
540,19908,203231
540,30021,900972
540,7176,901251
540,10170,202885
540,10501,205600
540,12131,203395
540,15813,901107
540,28050,
540,12803,900914
540,17544,203314
540,2365,900007
540,25966,901398
540,4274,900028
540,7854,900655
540,13395,900879
540,20861,203709
540,25194,901179
540,27601,900250
540,27713,900250
540,4925,901275
540,12962,900091
540,1971,901330
540,22663,900015
540,26353,
540,3238,900336
540,4804,900030
540,5916,205133
540,15564,901107
540,19937,203231
540,23877,202880
540,26984,900357
540,30562,
540,7266,900044
540,9421,900088
540,14429,900114
540,29733,901350
540,4003,900034
540,12288,900655
540,15298,900114
540,25857,
540,5367,900040
540,19392,900020
540,23193,
540,6562,202885
540,9037,203897
540,12150,203395
540,4437,900019
540,6112,900075
540,9278,203897
540,14928,900114
540,17212,900862
540,17693,900047
540,28684,203193
540,28842,203193
540,7507,901853
540,13716,900697
540,16615,900607
540,17356,900862
540,23602,
540,27460,901117
540,27916,900250
540,29277,
540,29310,900515
540,10756,900059
540,12317,203697
540,17982,900047
540,21466,901752
540,22023,203867
540,2281,900007
540,23069,901209
540,27979,900250
540,28656,203193
540,799,900032
540,118,203147
540,13188,900048
540,13513,900879
540,1686,900359
540,20965,204608
540,23404,
540,29195,900515
540,13250,204310
540,22113,900990
540,25506,900072
540,29999,202882
540,377,901856
540,5536,900068
540,8735,900476
540,15587,900858
540,16678,206719
540,17252,900369
540,2235,900054
540,25171,901179
540,10712,900059
540,16149,900414
540,17750,901008
540,20470,204460
540,27710,900250
540,3094,900863
540,4919,901275
540,1319,900359
540,16666,206719
540,18958,203400
540,2551,900007
540,3758,901030
540,463,900032
540,4708,901734
540,5388,900040
540,573,202943
540,10531,205462
540,12404,900655
540,12898,900091
540,1518,900491
540,17170,900697
540,25630,
540,25698,900194
540,27046,901241
540,12905,900091
540,14904,900114
540,18318,900047
540,19352,900659
540,20588,900015
540,24922,900010
540,26116,900194
540,2846,202895
540,8489,203389
720,29425,203193
720,7065,900085
720,11128,901235
720,5485,900316
720,7680,900140
720,26980,901242
720,27523,207015
720,14136,
720,1148,900250
720,26527,900402
720,29351,900357
720,15085,900194
720,7685,900489
720,29590,900540
720,15834,900250
720,46,900357
720,5274,900140
720,7224,204606
720,829,900140
720,24779,900316
720,2524,901329
720,26083,900420
720,23210,901153
720,10621,900054
720,29600,204809
720,12767,900972
720,10838,901235
720,11319,900337
720,13743,206829
720,25425,900420
720,26817,900515
720,2596,901006
720,23861,901398
720,25042,205908
720,24072,900054
720,25511,900489
720,6684,900003
720,24136,202880
720,8592,204323
720,22954,204323
720,16007,900011
720,6557,900015
720,24782,203147
720,14141,900194
720,2399,900865
720,5391,901752
720,2441,900457
720,30609,901279
720,5490,205599
720,27225,900439
720,15081,901279
720,19004,
720,37,
720,26711,202880
720,17135,
720,26889,
720,22416,900357
720,5647,203193
720,7222,900140
720,935,
720,30288,
720,28151,
720,28548,900098
720,26979,206829
720,12763,900927
720,925,901834
720,24175,900140
720,24634,900250
720,20471,901438
720,12398,900402
720,13467,
720,20363,900010
720,2438,901234
720,10481,900194
720,29254,203400
720,3484,206768
720,7596,900115
720,24814,
720,2927,901390
720,10498,
720,25510,900413
720,30304,900468
720,6092,900098
720,30093,203869
720,18605,901117
720,795,901268
720,9149,
720,12204,203193
720,4816,900928
720,10617,901117
720,29337,901538
720,5407,
720,20523,206375
720,27640,203016
720,23454,900027
720,24083,900051
720,26490,
720,28969,900055
720,3479,900047
720,25094,900420
720,28864,900468
720,30133,900439
720,29333,202790
720,29558,
720,29567,901438
720,10616,900194
720,16416,
720,30143,900420
720,24064,900972
720,5263,
720,26272,900316
720,26155,901243
720,23206,202880
720,23357,900140
720,2537,901341
720,15317,203400
720,26163,900072
720,17414,203390
720,7229,900047
720,23166,901752
720,27022,
720,29477,900003
720,12414,901438
720,2841,901253
720,25613,901442
720,9996,204327
720,28754,
720,13744,203137
720,27150,900194
720,29718,900036
720,15358,
720,2004,900457
720,9,900927
720,26402,208199
720,29586,202880
720,20022,900098
720,15357,
720,2006,205908
720,27790,204327
720,27194,
720,18580,901092
720,23515,
720,24159,901330
720,8877,901136
720,16103,901050
720,27097,
720,6895,203709
720,774,900927
720,27971,
720,5475,901398
720,10004,900194
720,27394,204237
720,7931,900491
720,820,202880
720,11124,901861
720,22066,204809
720,30249,900076
720,6434,901008
720,26981,202881
720,14416,901153
720,2009,900095
720,27957,900020
720,7714,901438
720,8290,208102
720,1032,900357
720,12551,204462
720,910,901153
720,25770,901398
720,26342,900085
720,28286,900088
720,10478,900194
720,16101,901861
720,8396,900133
720,21642,900048
720,27785,900357
720,4892,202881
720,26814,
720,30279,900133
720,11328,203193
720,23571,900028
720,30296,203349
720,27644,203016
720,6923,901341
720,24886,901279
720,5366,205522
720,10035,900194
720,24934,204596
720,26433,
720,25795,900015
720,8787,900027
720,20693,900468
720,22827,900194
720,489,900970
720,20688,205522
720,26019,
720,27200,900250
720,15258,900020
720,29365,900250
720,4957,204809
720,2419,206207
720,24227,901179
720,18588,203898
720,8512,202880
720,11842,205245
720,15854,900033
720,2929,900020
720,9352,204323
720,15852,900036
720,25427,901279
720,3865,205600
720,23795,901375
720,24089,202882
720,27426,900194
720,28391,900015
720,30419,206823
720,18576,203400
720,12814,203231
720,15310,901211
720,10059,900194
720,1995,900075
720,25833,900194
720,2593,900420
720,30382,203147
720,6150,203709
720,7600,901752
720,2023,
720,27013,901179
720,29444,900515
720,1143,204462
720,22502,203231
720,22733,901834
720,23141,204809
720,26938,900010
720,11122,204608
720,27018,900357
720,4890,900040
720,29520,206207
720,16941,204323
720,18406,
720,12877,900140
720,29300,900515
720,10834,900744
720,13472,203193
720,23202,900076
720,24898,901329
720,27536,203017
720,28892,900015
720,29303,900085
720,29640,900970
720,826,206823
720,3276,900972
720,13465,204662
720,25968,900357
720,23797,901375
720,7112,900928
720,30145,900402
720,815,900133
720,13593,900010
720,10614,901279
720,17907,901375
720,26656,
720,18376,901375
720,29416,
720,7592,901006
720,28147,
720,15142,901153
720,25092,901398
720,6946,900032
720,17405,900022
720,30567,900015
720,5194,901438
720,27970,
720,8786,900140
720,5525,901489
720,475,
720,18811,900048
720,8167,901243
720,7863,900047
720,27949,901117
720,353,203397
720,8240,203349
720,15845,203193
720,1986,901268
720,23984,
720,26851,901398
720,28703,900015
720,11327,901861
720,10000,901288
720,22055,
720,16352,900024
720,20508,206768
720,25215,900133
720,14393,900040
720,25683,
720,13944,901375
720,14367,900955
720,15344,203193
720,17619,900336
720,28475,900414
720,24076,202943
720,20245,900098
720,26271,202880
720,699,901265
720,8451,900316
720,13929,900927
720,1990,901341
720,15312,204608
720,17779,203172
720,2219,206823
720,24088,900420
720,13762,203397
720,23615,900140
720,28150,
720,15133,
720,15151,901329
720,3478,901834
720,28479,900414
720,7686,900047
720,2453,900095
720,26418,
720,23929,206962
720,27007,901179
720,18642,
720,23323,900133
720,25360,901398
720,8440,900194
720,17142,900053
720,20023,206207
720,5176,901132
720,12582,900070
720,14148,203193
720,28976,202789
720,12400,208089
720,12644,203127
720,15850,901861
720,27317,
720,10487,900010
720,18165,203898
720,22478,900515
720,23192,900877
720,28562,901198
720,12358,901196
720,21650,206376
720,28144,900250
720,6453,205207
720,2446,202793
720,10417,900468
720,24929,900064
720,6844,900457
720,14547,205715
720,10832,901752
720,27443,900064
720,10764,900040
720,24890,901243
720,12762,900488
720,17929,900373
720,18660,205522
720,18774,203150
720,10986,900047
720,14461,207015
720,27314,
720,16023,900039
720,21484,900062
720,23526,205451
720,26836,900020
720,26151,900133
720,27716,
720,8919,900906
720,2007,206375
720,30119,202883
720,11461,900167
720,22951,
720,23649,900927
720,24199,900927
720,25223,202880
720,4801,901243
720,17892,207336
720,13243,
720,25002,900085
720,29847,900024
720,472,
720,30004,901438
720,23123,900250
720,26797,900250
720,29080,901006
720,20259,900048
720,10279,900865
720,12641,205303
720,30392,900356
720,2209,206375
720,29542,900098
720,15812,202893
720,20008,204310
720,25672,203349
720,6682,900048
720,22504,900414
720,2220,203349
720,25000,901398
720,12569,901438
720,22520,900414
720,29838,900026
720,3911,900006
720,30301,900024
720,12346,901196
720,28603,900250
720,23563,202883
720,25882,
720,6919,
720,13603,204608
720,26279,900010
720,7584,900047
720,17130,901243
720,6490,202893
720,8852,900046
720,24396,900027
720,26516,900072
720,782,900897
720,30430,900439
720,16884,900010
720,17628,203897
720,26248,901352
720,6696,900054
720,12219,900086
720,17657,203150
720,26170,900140
720,12380,900876
720,16176,900086
720,21663,900876
720,22519,900414
720,26415,
720,16420,901234
720,28035,901752
720,27306,900357
720,26665,900133
720,8723,901215
720,24075,204093
720,25897,202880
720,27780,
720,8148,901279
720,866,900972
720,18574,204608
720,22617,900020
720,2161,900051
720,27614,203193
720,29976,900133
720,28696,900250
720,6085,901375
720,821,203147
720,12207,901538
720,23765,901228
720,7881,900024
720,26171,900140
720,1976,203349
720,27032,900357
720,28978,900876
720,29619,202883
720,5254,900414
720,18399,203193
720,25127,900048
720,26525,206823
720,30550,
720,23484,
720,29342,203193
720,10494,901390
720,11308,203314
720,25929,
720,29864,900086
720,21141,204460
720,23708,
720,3846,203390
720,7403,205716
720,10959,900925
720,17791,203486
720,20500,901752
720,24019,
720,25967,
720,8539,900140
720,16307,901235
720,23198,900032
720,23254,202882
720,25998,900140
720,10620,900927
720,18608,900250
720,18770,202946
720,23751,901243
720,5181,900414
720,17195,203390
720,18638,203193
720,26032,901398
720,27530,900315
720,23139,901237
720,29366,900250
720,15382,207015
720,24923,900914
720,29478,900003
720,23231,
720,27372,900015
720,25724,900194
720,27262,202880
720,29572,900402
720,21536,207336
720,29527,204323
720,30159,
720,18424,204324
720,19738,204237
720,20013,203400
720,1725,202881
720,23378,900007
720,23147,900369
720,26725,901398
720,28203,202499
720,12642,900035
720,20787,900357
720,24221,901398
720,8584,
720,19899,901153
720,24362,900064
720,29774,205245
720,30503,900357
720,8359,900879
720,25619,900194
720,30639,
720,8253,203137
720,17756,900376
720,25233,900194
720,29795,901238
720,14175,207015
720,29064,901198
720,11120,900339
720,22075,900062
720,22236,901341
720,25058,900072
720,29971,900133
720,952,204818
720,12356,901235
720,15294,204237
720,2535,900286
720,29122,900250
720,901,901330
720,11309,205719
720,15865,901268
720,13257,900606
720,11142,901286
720,22229,901341
720,5651,203138
720,21486,900048
720,5402,202880
720,15392,203897
720,3584,901238
720,5474,900194
720,6467,901132
720,10486,900040
720,24784,900010
720,286,900076
720,8371,900006
720,10161,900033
720,15394,901268
720,5183,204809
720,19399,203485
720,21258,900064
720,27865,203193
720,13462,204608
720,7531,206829
720,18762,900085
720,25101,901279
720,10294,900070
720,29827,204818
720,10946,901386
720,13233,900072
720,22223,900369
720,25041,900865
720,10491,203486
720,1661,900983
720,35,202880
720,1467,203349
720,19404,203485
720,29566,900024
720,29820,205245
720,10968,901386
720,7227,901251
720,18610,203193
720,23990,901183
720,28099,901117
720,29287,203193
720,11113,900339
720,16892,900053
720,19171,901131
720,7362,207015
720,921,203398
720,30250,203869
720,24643,203486
720,26177,900194
720,26806,900376
720,29525,900373
720,29258,203193
720,6869,901341
720,17686,900468
720,717,202880
720,22515,900414
720,29585,204818
720,8528,203137
720,25800,900357
720,8284,901228
720,14176,900928
720,24359,203397
720,25218,901279
720,11344,900488
720,19296,901209
720,6554,203195
720,1667,900133
720,17792,203485
720,2451,900095
720,303,
720,3220,205522
720,30298,202882
720,12463,900086
720,14978,900955
720,15023,900062
720,25648,
720,21970,901253
720,25691,900286
720,12264,900086
720,27011,206142
720,3353,900036
720,22743,901134
720,30247,202882
720,12227,900038
720,1977,900133
720,22936,204042
720,626,901183
720,11314,901236
720,12658,900932
720,15042,900489
720,17924,901861
720,23790,901279
720,25978,
720,13402,900021
720,27199,900015
720,14448,901268
720,17409,203390
720,28499,900489
720,19307,205908
720,26332,900357
720,11585,900047
720,19563,203243
720,22420,900990
720,12621,900876
720,13924,208102
720,18603,901861
720,23177,900877
720,29357,
720,597,901243
720,1972,203349
720,27756,
720,3699,900286
720,14501,901329
720,21758,900048
720,22928,203898
720,27231,900072
720,3469,900373
720,6943,900054
720,6695,900054
720,9645,900010
720,16885,900072
720,22544,900414
720,29539,901235
720,11502,900903
720,658,900054
720,13941,202893
720,15873,900879
720,22063,
720,5290,901255
720,24038,
720,24048,900969
720,28893,
720,29672,204818
720,14926,202499
720,5493,202880
720,5879,900878
720,27290,900357
720,28462,900115
720,15424,900928
720,18202,900876
720,3702,900194
720,10052,901375
720,29772,900036
720,8369,900072
720,16625,901375
720,27908,901179
720,27938,900250
720,30506,901179
720,5622,205207
720,28291,900876
720,642,900133
720,6703,900864
720,16401,901375
720,19007,202945
720,24002,
720,26,202880
720,30499,
720,3697,900286
720,17893,901861
720,4868,901061
720,16400,203484
720,17680,900047
720,18192,900876
720,22297,901006
720,25812,900140
720,4082,
720,9344,900010
720,10978,204046
720,11992,203696
720,15116,901752
720,16380,900064
720,26841,900357
720,6846,900457
720,2556,900032
720,11475,900488
720,15121,901752
720,10673,900467
720,22715,900357
720,23279,900032
720,2435,900359
720,17605,203390
720,21759,900607
720,23545,900402
720,3530,900491
720,15053,900744
720,27812,
720,11035,900041
720,24865,
720,12730,900024
720,8083,900655
720,17986,900532
720,18926,203868
720,24035,
720,23574,202880
